artists,artist_id
ILUV,85fe2714-ebcd-4963-9d4a-2bed032deb24
THE BOYZ,527973c7-9a9f-40bf-a52c-8cc2a7115c1a
MOMOLAND,854fbd52-9d01-4ce6-ac3e-8324e3ad753d
ENHYPEN,95663592-1447-4579-90f7-c94733476667
Kep1er,187da628-d21a-4e0f-a93c-456c97a2c032
OH MY GIRL,58dccd50-1dcf-4674-8ba6-31058695d24d
OH MY GIRL BANHANA,bc9d6c78-c26f-49cf-8a9c-2f8888553798
뽀로로,bb2174b1-4f6b-458a-9b02-65fefd089f49
