title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Baby Come To Me,,박진영,It's Time,,,KR,1996,,박진영
Changed Man,190000.0,박진영,Changed Man,,,,2023-11-20,,박진영
Classic,233000.0,"박진영, 옥택연, 장우영, Suzy",Classic,,,KR,2012-09-17,,박진영
Come Over,,박진영,Sad Freedom,,,KR,2009-12-01,,박진영
Delicious (니 입술이) (Your Lips),214000.0,박진영,Back To Stage (Promo),,,KR,2007-11-16,,박진영
Don't Leave Me Now,,박진영,It's Time,,,KR,1996,,박진영
Everynight,,박진영,십년이 지나도…,,,KR,1998-01-02,,박진영
Falling,201000.0,박진영,Dream High 2,,,KR,2012-03-26,,박진영
Feel So Good,207000.0,박진영,새로운 사랑에게 보내는 다섯 곡의 노래,,,KR,2012-04-29,,박진영
FEVER,174000.0,"박진영, SUPERBEE, BIBI",FEVER,,,XW,2019-12-01,,박진영
Fire,185000.0,"박진영, Conan O’Brien, Steven Yeun, JAMIE",Still Alive,,,KR,2016-04-10,,박진영
Forever With You,,박진영,It's Time,,,KR,1996,,박진영
Groove Back,212054.0,"박진영, 개코",Groove Missing,,,KR,2022-11-21,,박진영
Halftime,209026.0,박진영,Halftime,,,KR,2013,,박진영
Honey,,박진영,십년이 지나도…,,,KR,1998-01-02,,박진영
It's Friday Night,,박진영,It's Time,,,KR,1996,,박진영
Just The Two Of Us,,박진영,It's Time,,,KR,1996,,박진영
Kiss,210000.0,박진영,Back To Stage (Promo),,,KR,2007-11-16,,박진영
Like Magic,164267.0,"박진영, Stray Kids, ITZY, NMIXX",Like Magic,,,,2024-02-20,,박진영
No Love No More,,박진영,Sad Freedom,,,KR,2009-12-01,,박진영
Please,202000.0,박진영,새로운 사랑에게 보내는 다섯 곡의 노래,,,KR,2012-04-29,,박진영
Rewind,,박진영,Sad Freedom,,,KR,2009-12-01,,박진영
Sad Freedom,,박진영,Sad Freedom,,,KR,2009-12-01,,박진영
Say 1.2.3,,박진영,It's Time,,,KR,1996,,박진영
Show Me How (To Say Goodbye),,박진영,It's Time,,,KR,1996,,박진영
Single,225000.0,"박진영, Bobby Kim",Back To Stage (Promo),,,KR,2007-11-16,,박진영
Swing Baby,,박진영,Game (6집 + Best),,,KR,2001-06,,박진영
Wake Me Up Before You Go Go,,박진영,It's Time,,,KR,1996,,박진영
When We DISCO,224000.0,"박진영, SUNMI",When We DISCO,,,KR,2020-08-12,,박진영
When We Were There,,박진영,It's Time,,,KR,1996,,박진영
You Belong To Me,,박진영,It's Time,,,KR,1996,,박진영
그날이 오면 - 서로 떨어져있는 연인들을 위해,,박진영,십년이 지나도…,,,KR,1998-01-02,,박진영
그녀는 몰라요,197253.0,박진영,Halftime,,,KR,2013,,박진영
그녀는 예뻤다,,박진영,썸머징글벨,,,KR,1996-09,,박진영
그녈 잡아요,,박진영,십년이 지나도…,,,KR,1998-01-02,,박진영
그대로 그렇게,,박진영,썸머징글벨,,,KR,1996-09,,박진영
그댄 예뻐요 (나의 눈엔),,박진영,썸머징글벨,,,KR,1996-09,,박진영
기다렸던 고백,,박진영,딴따라,,,KR,1995-09,,박진영
나 돌아가 I'm Going Back,257000.0,박진영,Back To Stage (Promo),,,KR,2007-11-16,,박진영
나는…,,박진영,딴따라,,,KR,1995-09,,박진영
