2016,JS E&M,Jeon Ji-yoon,I Do (내가 해)
2016,JS E&M,Jeon Ji-yoon,Magnet (자석) (feat. Olltii)
2017,JS E&M,Jeon Ji-yoon,Cliché (with Samuel Seo)
