2010,LOEN Entertainment,Gain,돌이킬 수 없는 (Irreversible)
2010,LOEN Entertainment,Gain,Esperando
2010,LOEN Entertainment,Gain,Uncomfortable Truth
2012,LOEN Entertainment,Gain,피어나 (Bloom)
2012,LOEN Entertainment,Gain,Tiredness
2012,LOEN Entertainment,Gain,Catch Me If You Can (feat. Eric)
2011,LOEN Entertainment,Sunny Hill,Midnight Circus
2011,LOEN Entertainment,Sunny Hill,기도 (Pray)
2012,LOEN Entertainment,Sunny Hill,백마는 오고 있는가 (Is the White Horse Coming?)
2012,LOEN Entertainment,Sunny Hill,The Grasshoppers
2012,LOEN Entertainment,Sunny Hill,Goodbye to Romance
2012,LOEN Entertainment,Sunny Hill,추워지니 (It's Cold) (with Yoon Hyun-sang)
2013,LOEN Entertainment,Sunny Hill,백마는 오고 있는가 (Is the White Horse Coming?) (Acoustic Ver.)
2013,LOEN Entertainment,Sunny Hill,Romantic Comics (순정만화)
2013,LOEN Entertainment,Sunny Hill,만인의 연인 (Darling of All Hearts) (feat. Hareem)
2013,LOEN Entertainment,Sunny Hill,시트콤 (Sitcom)
2013,LOEN Entertainment,Sunny Hill,모르는 게 많아서 (I Don't Know About Too Many Things)
2014,LOEN Entertainment,Sunny Hill,Monday Blues
2014,LOEN Entertainment,Sunny Hill,황혼의 뱃노래 (Sailor's Song)
2015,LOEN Entertainment,Sunny Hill,Child in Time
2016,LOEN Entertainment,Sunny Hill,집으로 가는 길 (On the Way Home)
2016,LOEN Entertainment,Sunny Hill,Role Model
2016,LOEN Entertainment,Sunny Hill,Big Girls Don't Cry
