title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
A History Of Bad Men,311000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Butterflies,221000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Clipping Roses,291000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
If I Had An Exorcism,210000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Let God Be Your Gardener,180000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Letters To God,469000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
People Of The Sun,343000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
She Chokes Her Dying Breath,306000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
The Wall,737000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Third Eye,661000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Vladium Nature,200000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
Zodiac,410000,Lizzy,A Machine For Pigs,,,,1991-01,,Lizzy
