title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
별이 빛나는 바다 (Starry Sea),186000,MAMAMOO+,TWO RABBITS,,,KR,2023-08-03,,MAMAMOO+
I LIKE THIS,175000,MAMAMOO+,TWO RABBITS,,,KR,2023-08-03,,MAMAMOO+
나쁜놈 (Chico malo),159053,MAMAMOO+,Chico malo,,,,2023-03-21,,MAMAMOO+
Intro : 두 마리 토끼 (Intro : Two Rabbits),42000,MAMAMOO+,TWO RABBITS,,,KR,2023-08-03,,MAMAMOO+
Better,186000,"MAMAMOO+, BIG Naughty",Better,,,AF,2022-08-30,,MAMAMOO+
댕댕 (dangdang),197000,MAMAMOO+,TWO RABBITS,,,KR,2023-08-03,,MAMAMOO+
지구에 혼자 남게 된다면 (Save Me),196933,MAMAMOO+,Save Me,,,,2023-07-18,,MAMAMOO+
나쁜놈 (Aniri ver.),186040,"MAMAMOO+, 김준수","ACT 1, SCENE 1",,,KR,2023-03-29,,MAMAMOO+
GGBB,185787,MAMAMOO+,"ACT 1, SCENE 1",,,KR,2023-03-29,,MAMAMOO+
LLL,207307,MAMAMOO+,"ACT 1, SCENE 1",,,KR,2023-03-29,,MAMAMOO+
