title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Pororo Friends (instrumental),105787,ILUV,I Luv Pororo,,,XW,2020-04-29,,ILUV
OPEN THE DOOR (instrumental),193493,ILUV,Open the Door,,,XW,2019-11-11,,ILUV
OPEN THE DOOR,193507,ILUV,Open the Door,,,XW,2019-11-11,,ILUV
Got IT,196238,ILUV,Got It,,,XW,2019-04-30,,ILUV
Snap Song (instrumental),91121,ILUV,I Luv Pororo,,,XW,2020-04-29,,ILUV
Pororo Friends (Pororo version),104987,ILUV,I Luv Pororo,,,XW,2020-04-29,,ILUV
Got IT (inst.),195646,ILUV,Got It,,,XW,2019-04-30,,ILUV
Pororo Friends (Iluv version),105640,ILUV,I Luv Pororo,,,XW,2020-04-29,,ILUV
피페이송,125250,ILUV,피페이송,,,XW,2019-01-30,,ILUV
Snap Song,90796,ILUV,I Luv Pororo,,,XW,2020-04-29,,ILUV
