title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
ADD,64000,ODD EYE CIRCLE,Max & Match,,,XW,2017-10-31,,ODD EYE CIRCLE
Air Force One,163826,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
Chaotic,239000,ODD EYE CIRCLE,Mix & Match,,,XW,2017-09-21,,ODD EYE CIRCLE
Girl Front,196000,ODD EYE CIRCLE,Mix & Match,,,XW,2017-09-21,,ODD EYE CIRCLE
Je ne sais quoi,174400,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
LOONATIC,180000,ODD EYE CIRCLE,Mix & Match,,,XW,2017-09-21,,ODD EYE CIRCLE
Love Me Like,178786,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
Lucid,213586,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
My Secret Playlist,152506,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
ODD,45000,ODD EYE CIRCLE,Mix & Match,,,XW,2017-09-21,,ODD EYE CIRCLE
SICK LOVE,217000,"ODD EYE CIRCLE, HeeJin",SICK LOVE,,,AF,2022-09-05,,ODD EYE CIRCLE
Starlight,201000,ODD EYE CIRCLE,Mix & Match,,,XW,2017-09-21,,ODD EYE CIRCLE
Sweet Crazy Love,209000,ODD EYE CIRCLE,Max & Match,,,XW,2017-10-31,,ODD EYE CIRCLE
Uncover,200000,ODD EYE CIRCLE,Max & Match,,,XW,2017-10-31,,ODD EYE CIRCLE
기다렸어?,70493,ODD EYE CIRCLE,ODD EYE CIRCLE <Version Up>,,,KR,2023-07-12,,ODD EYE CIRCLE
