title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
7HEAVEN,208320,PURPLE KISS,FESTA,,,,2023-09-05,,PURPLE KISS
Autopilot,179386,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
BBB,166000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Biscuit,153466,PURPLE KISS,FESTA,,,,2023-09-05,,PURPLE KISS
BITTER SWEET,174000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Can We Talk Again,184000,PURPLE KISS,Can We Talk Again,,,KR,2021-02-03,,PURPLE KISS
Can't stop dreamin',190000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
"Hate me, Hurt me, Love me",186000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
Heart Attack,199000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Hello,201000,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,,PURPLE KISS
Intro : Bye Bye Bully,60000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
Intro : Crown,39000,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,,PURPLE KISS
Intro : Crush,76000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Intro : Illusion,67000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
Intro : Save Me,72000,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
Love Is Dead,177000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
memeM,172067,PURPLE KISS,DEAR VIOLET,,,JP,2023-03-22,,PURPLE KISS
Mistake,178186,PURPLE KISS,FESTA,,,,2023-09-05,,PURPLE KISS
My Heart Skip a Beat,197413,PURPLE KISS,My Heart Skip a Beat,,,,2020-11-26,,PURPLE KISS
My My,208226,PURPLE KISS,My My,,,XW,2021-12-18,,PURPLE KISS
Nerdy,178000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
Ponzona,191000,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,,PURPLE KISS
Pretty Psycho,190000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
Skip Skip,202000,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,,PURPLE KISS
So Far So Good,183413,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
So WhY,216226,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
SuMMer RaiN,177000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
Sweet Juice,193000,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
T4ke,171373,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
Toy Boy,212000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Voyager,187000,PURPLE KISS,BXX,,,,2024-03-19,,PURPLE KISS
Zombie,200933,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
ZzZz,226786,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
トナリ,198040,PURPLE KISS,DEAR VIOLET,,,JP,2023-03-22,,PURPLE KISS
날 좀 봐 (Oh My Gosh),202000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
"눈물과 보석, 별 그리고 너 (Twinkle)",210266,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
돼지 목에 진주 목걸이 (Cast pearls before swine),188786,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
마침표 (Period),214000,PURPLE KISS,INTO VIOLET,,,KR,2021-03-15,,PURPLE KISS
불꽃 (FireFlower),170000,PURPLE KISS,Geekyland,,,KR,2022-07-25,,PURPLE KISS
빈틈 (Cursor),204000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
새벽 2시 (2am),189946,PURPLE KISS,HIDE & SEEK,,,KR,2021-09-08,,PURPLE KISS
아지트 (agit),166493,PURPLE KISS,Cabin Fever,,,KR,2023-02-15,,PURPLE KISS
좋아 (JOAH),195000,PURPLE KISS,memeM,,,KR,2022-03-29,,PURPLE KISS
