title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Butterflies,202399,Piggy Dolls,Butterflies,,,XW,2013-09-27,,Piggy Dolls
Darling,177401,Piggy Dolls,Piggy Style,,,XW,2011-01-06,,Piggy Dolls
Intro,106113,Piggy Dolls,Piggy Style,,,XW,2011-01-06,,Piggy Dolls
LUV Game,200049,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
Piggy Dolls,105042,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
Shout,191246,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
Trend,206214,Piggy Dolls,Piggy Style,,,XW,2011-01-06,,Piggy Dolls
그거 아니,202165,Piggy Dolls,Piggy Style,,,XW,2011-01-06,,Piggy Dolls
보통여자,191193,Piggy Dolls,보통여자,,,XW,2013-09-05,,Piggy Dolls
사랑을 몰랐나봐,216218,"Piggy Dolls, Dynamic Duo",사랑을 몰랐나봐,,,XW,2012-03-27,,Piggy Dolls
사랑이 뭐길래,238475,"Piggy Dolls, 정기석",사랑이 뭐길래,,,XW,2012-01-09,,Piggy Dolls
아는 여자,192291,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
아니잖아,227608,Piggy Dolls,Piggy Style,,,XW,2011-01-06,,Piggy Dolls
어제까진,205482,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
이 노래,104493,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
하쿠나마타타,180300,Piggy Dolls,하쿠나 마타타,,,XW,2011-07-22,,Piggy Dolls
