title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
36.5º (Melting Heart),244000.0,THE BOYZ,THE ONLY,,,KR,2018-11-29,,THE BOYZ
4EVER,224000.0,THE BOYZ,THE ONLY,,,KR,2018-11-29,,THE BOYZ
All About You,218000.0,THE BOYZ,All About You,,,AL,2022-12-06,,THE BOYZ
ALWAYS TOGETHER,162000.0,THE BOYZ,SHE'S THE BOSS,,,JP,2022-05-27,,THE BOYZ
Awake,137000.0,THE BOYZ,BE AWAKE,,,JP,2023-02-20,,THE BOYZ
B.O.Y (Bet On You),160000.0,THE BOYZ,THRILL‐ING,,,XW,2021-08-09,,THE BOYZ
Back 2 U,213000.0,THE BOYZ,THE START,,,KR,2018-04-03,,THE BOYZ
Back All Black,201000.0,THE BOYZ,TATTOO,,,JP,2019-11-06,,THE BOYZ
Bad Luck,178000.0,THE BOYZ,[PHANTASY] Pt.2 Sixth Sense,,,KR,2023-11-20,,THE BOYZ
Blah Blah,172000.0,THE BOYZ,BE AWAKE,,,JP,2023-02-20,,THE BOYZ
Bloom Bloom,224000.0,THE BOYZ,Bloom Bloom,,,KR,2019-04-29,,THE BOYZ
Breaking Dawn,197493.0,THE BOYZ,Breaking Dawn,,,US,2021-03-17,,THE BOYZ
Breath to Breath,57000.0,THE BOYZ,THE ONLY,,,KR,2018-11-29,,THE BOYZ
Brighter,207000.0,THE BOYZ,TATTOO,,,JP,2019-11-06,,THE BOYZ
Bump & Love,224000.0,THE BOYZ,BE AWARE,,,XW,2022-08-16,,THE BOYZ
Butterfly (몽중),242000.0,THE BOYZ,Bloom Bloom,,,KR,2019-04-29,,THE BOYZ
Bye Bye Bye,209000.0,THE BOYZ,TATTOO,,,JP,2019-11-06,,THE BOYZ
C.O.D.E,172000.0,THE BOYZ,BE AWARE,,,XW,2022-08-16,,THE BOYZ
Candles,231093.0,THE BOYZ,Candles,,,AF,2021-12-06,,THE BOYZ
CHECKMATE,,THE BOYZ,Road to Kingdom < FINAL Comeback >,,,KR,2020-06-18,,THE BOYZ
Christmassy!,205533.0,THE BOYZ,Christmassy!,,,XW,2020-12-07,,THE BOYZ
Closer,201667.0,THE BOYZ,Breaking Dawn,,,US,2021-03-17,,THE BOYZ
Clover,187000.0,THE BOYZ,Bloom Bloom,,,KR,2019-04-29,,THE BOYZ
Complete Me,194000.0,THE BOYZ,Dreamlike,,,KR,2019-08-19,,THE BOYZ
CRYING&LAUGHTER,194000.0,THE BOYZ,[PHANTASY] Pt.2 Sixth Sense,,,KR,2023-11-20,,THE BOYZ
D.D.D,212000.0,THE BOYZ,Dreamlike,,,KR,2019-08-19,,THE BOYZ
Dancing Till We Drop,215000.0,THE BOYZ,THRILL‐ING,,,XW,2021-08-09,,THE BOYZ
Daydream,183000.0,THE BOYZ,Dreamlike,,,KR,2019-08-19,,THE BOYZ
Dear.,204000.0,THE BOYZ,Dear.,,,KR,2023-12-06,,THE BOYZ
Diamond Life,206000.0,THE BOYZ,BE AWAKE,,,JP,2023-02-20,,THE BOYZ
Don't Cry,212000.0,THE BOYZ,SHE'S THE BOSS,,,JP,2022-05-27,,THE BOYZ
Drink It,206946.0,THE BOYZ,Drink It,,,XW,2021-07-11,,THE BOYZ
Echo,226000.0,THE BOYZ,웹툰 '나 혼자만 레벨업' OST Echo,,,KR,2022-03-02,,THE BOYZ
Ego,181307.0,THE BOYZ,REVEAL,,,KR,2020-02-10,,THE BOYZ
EINSTEIN,188280.0,THE BOYZ,Breaking Dawn,,,US,2021-03-17,,THE BOYZ
Escape,206000.0,THE BOYZ,[PHANTASY] Pt.2 Sixth Sense,,,KR,2023-11-20,,THE BOYZ
Espionage,196000.0,THE BOYZ,TATTOO,,,JP,2019-11-06,,THE BOYZ
Fire Eyes,206000.0,THE BOYZ,[PHANTASY] Pt.1 Christmas In August,,,XW,2023-08-07,,THE BOYZ
FLAG,235133.0,THE BOYZ,Breaking Dawn,,,US,2021-03-17,,THE BOYZ
Get It,210000.0,THE BOYZ,THE START,,,KR,2018-04-03,,THE BOYZ
Giddy Up,216000.0,THE BOYZ,THE START,,,KR,2018-04-03,,THE BOYZ
Here is,250000.0,THE BOYZ,Here is,,,XW,2023-01-17,,THE BOYZ
Honey,168000.0,THE BOYZ,[PHANTASY] Pt.2 Sixth Sense,,,KR,2023-11-20,,THE BOYZ
