title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
02:34,226000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
1000,,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
AURORA,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Beautiful Lady,195000.0,JONGHYUN,오 마이 비너스 OST Part 1,,,KR,2015-11-17,,JONGHYUN
Cocktail,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Crazy (Guilty Pleasure),221000.0,"JONGHYUN, 아이언",BASE,,,KR,2015-01-12,,JONGHYUN
Dress Up,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Happy Birthday,171000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
Inspiration,217000.0,JONGHYUN,Inspiration,,,KR,2016-12-09,,JONGHYUN
Like You,195000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
Lonely,244000.0,"JONGHYUN, TAEYEON",소품집 : 이야기 Op.2,,,KR,2017-04-24,,JONGHYUN
Love Belt,211000.0,"JONGHYUN, 윤하",BASE,,,KR,2015-01-12,,JONGHYUN
Love Is So Nice,,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
Moon,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
NEON,209000.0,JONGHYUN,BASE,,,KR,2015-01-12,,JONGHYUN
RED,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Rewind,,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
Sentimental,,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
She,202000.0,JONGHYUN,미녀의 탄생 OST Part 1,,,KR,2014-11-01,,JONGHYUN
So Goodbye,248000.0,JONGHYUN,시티헌터 OST Part 2,,,KR,2011-06-03,,JONGHYUN
Suit Up,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
Take The Dive,,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
U & I,171000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
White T-Shirt,,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
그 이름,217000.0,"JONGHYUN, TAEMIN",후아유 - 학교 2015 OST Part 6,,,KR,2015-06-01,,JONGHYUN
그래도 되지 않아? (Fine),184000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
기름때 (Grease),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
내일쯤 (Maybe tomorrow),193000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
놓아줘 (Let Me Out),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
눈싸움 (Blinking Game),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
데자-부 (Déjà-Boo),209000.0,"JONGHYUN, Zion.T",BASE,,,KR,2015-01-12,,JONGHYUN
따뜻한 겨울 (Our Season),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
멍하니 있어 (Just Chill),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
미안해 (I'm sorry),251000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
바퀴 (Where Are You),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
백분의 일,299000.0,JONGHYUN,대왕의 꿈 OST Part 3,,,KR,2013-04-12,,JONGHYUN
벽난로 (Fireplace),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
빛이 나 (Shinin'),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
사람 구경 중 (Sightseeing),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
사랑해 이 말 밖엔,236204.0,JONGHYUN,투유 프로젝트 - 슈가맨 Pt.5,,,XW,2015-11-18,,JONGHYUN
산하엽 (Diphylleia grayi),275000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
시간이 늦었어 (Beautiful Tonight),231000.0,JONGHYUN,BASE,,,KR,2015-01-12,,JONGHYUN
어떤 기분이 들까 (I'm So Curious),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
엘리베이터 (Elevator),,JONGHYUN,소품집: 이야기 Op.2,,,KR,2017-01-30,,JONGHYUN
와플 (#Hashtag),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
우린 봄이 오기 전에 (Before Our Spring),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
우주가 있어 (Orbit),,JONGHYUN,She Is,,,KR,2015-05-25,,JONGHYUN
일인극 (MONO-Drama),254000.0,JONGHYUN,BASE,,,KR,2015-01-12,,JONGHYUN
포춘쿠키 (Fortune Cookie),,JONGHYUN,BASE,,,KR,2015-01-31,,JONGHYUN
하루만이라도 (Just For a Day),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
하루의 끝 (End of a day),277000.0,JONGHYUN,소품집 : 이야기 Op.1,,,KR,2015-09-17,,JONGHYUN
할렐루야 (Hallelujah),198000.0,JONGHYUN,BASE,,,KR,2015-01-12,,JONGHYUN
환상통 (Only One You Need),,JONGHYUN,POET | ARTIST,,,KR,2018-01-08,,JONGHYUN
