title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Agit,178000.0,OH MY GIRL,COLORING BOOK,,,KR,2017-04-03,,OH MY GIRL
B612,246000.0,OH MY GIRL,PINK OCEAN,,,KR,2016-03-28,,OH MY GIRL
Blink,196946.0,OH MY GIRL,Real Love,,,KR,2022-03-28,,OH MY GIRL
BOGGLE BOGGLE,143671.0,OH MY GIRL,PO~MYGIRL BOGGLE BOGGLE,,,AF,2021-03-05,,OH MY GIRL
BUNGEE,178587.0,OH MY GIRL,Eternally,,,,2019-12-25,,OH MY GIRL
Butterfly,233000.0,OH MY GIRL,SECRET GARDEN,,,,2018-01-09,,OH MY GIRL
Celebrate,166000.0,OH MY GIRL,Golden Hourglass,,,KR,2023-07-24,,OH MY GIRL
Checkmate,194000.0,OH MY GIRL,THE FIFTH SEASON,,,,2019-05-08,,OH MY GIRL
CLOSER,207000.0,OH MY GIRL,CLOSER,,,KR,2015-10-08,,OH MY GIRL
Crime Scene,207000.0,OH MY GIRL,THE FIFTH SEASON,,,,2019-05-08,,OH MY GIRL
CUPID,207000.0,OH MY GIRL,OH MY GIRL,,,KR,2015-04-20,,OH MY GIRL
Dear Rose,240053.0,OH MY GIRL,Real Love,,,KR,2022-03-28,,OH MY GIRL
Dear you (나의 봄에게),216000.0,OH MY GIRL,Dear OHMYGIRL,,,KR,2021-05-10,,OH MY GIRL
Destiny (나의 지구),229000.0,OH MY GIRL,"Queendom <Cover Contest>, Pt. 2",,,XW,2019-09-20,,OH MY GIRL
Dirty Laundry,169000.0,OH MY GIRL,Golden Hourglass,,,KR,2023-07-24,,OH MY GIRL
Dolphin,177000.0,OH MY GIRL,NONSTOP,,,KR,2020-04-27,,OH MY GIRL
Drip,209266.0,OH MY GIRL,Real Love,,,KR,2022-03-28,,OH MY GIRL
Dun Dun Dance,248000.0,OH MY GIRL,Dun Dun Dance,,,,2021-05-10,,OH MY GIRL
Eden,182693.0,OH MY GIRL,Real Love,,,KR,2022-03-28,,OH MY GIRL
Eternally,253627.0,OH MY GIRL,Eternally,,,,2019-12-25,,OH MY GIRL
Etoile,243000.0,OH MY GIRL,Etoile,,,AF,2020-10-08,,OH MY GIRL
Fly to the Sky,249946.0,OH MY GIRL,Eternally,,,,2019-12-25,,OH MY GIRL
HOT SUMMER NIGHTS,197000.0,OH MY GIRL,OH MY GIRL,,,KR,2015-04-20,,OH MY GIRL
