title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
At Any Time,,달수빈,At Any Time,,,XW,2016-05-18,,달수빈
Bad Guy,154000.0,"달수빈, 달수빈",Bad Guy,,,XW,2019-05-08,,달수빈
DIVE,248774.0,달수빈,DIVE,,,AF,2020-04-09,,달수빈
Dream,214186.0,달수빈,I’m a Movie Director Too: OST Pt. 1,,,AL,2016-08-01,,달수빈
"Good bye sadness, Hello happiness",212000.0,달수빈,"Good bye sadness, Hello happiness",,,XW,2020-08-24,,달수빈
Katchup,211000.0,달수빈,Katchup,,,KR,2019-03-05,,달수빈
Miss Back Mentor Medley,251000.0,달수빈,Miss Back Mentor Medley,,,XW,2020-10-22,,달수빈
Nothing,201000.0,달수빈,이 곳,,,KR,2016-06-20,,달수빈
Parasol,196733.0,달수빈,Idol Drama Operation Team Pt. 1 (Original Television Soundtrack),,,XW,2017-06-07,,달수빈
Sign,204293.0,달수빈,MBN Miss Back Pt.10,,,XW,2021-01-29,,달수빈
Strawberry,231000.0,달수빈,Strawberry,,,XW,2017-02-22,,달수빈
Update,201640.0,"달수빈, 아토",I’m a Movie Director Too: OST Pt. 2,,,AL,2016-08-08,,달수빈
Walkie‐Talkie,213706.0,달수빈,I’m a Movie Director Too: OST Pt. 3,,,AL,2016-08-22,,달수빈
그네,204000.0,달수빈,달 Part 1,,,KR,2016-12-28,,달수빈
꽃,196000.0,달수빈,꽃,,,KR,2016-05-12,,달수빈
낭만에 대하여,133000.0,"달수빈, 태미, Harisu, 채연, 박기량",낭만에 대하여,,,XW,2020-08-07,,달수빈
눈 닮은 눈,211000.0,달수빈,눈 닮은 눈,,,XW,2020-12-29,,달수빈
다나카상,182000.0,달수빈,Tanaka San,,,XW,2023-05-12,,달수빈
달,201000.0,달수빈,달 Part 1,,,KR,2016-12-28,,달수빈
동그라미의 꿈,189000.0,달수빈,동그라미의 꿈,,,XW,2017-02-22,,달수빈
머리부터 발끝까지,190000.0,달수빈,Naturalness,,,KR,2016-01-05,,달수빈
미워,224000.0,달수빈,꽃,,,KR,2016-05-12,,달수빈
빙빙빙,187000.0,달수빈,빙빙빙,,,XW,2020-10-24,,달수빈
사랑밖에 난 몰라,259000.0,달수빈,사랑밖에 난 몰라,,,XW,2020-07-16,,달수빈
역시 혹시 다시,202000.0,달수빈,이 곳,,,KR,2016-06-20,,달수빈
오르락내리락,179000.0,달수빈,오르락내리락,,,XW,2020-12-01,,달수빈
유리구두,,달수빈,유리구두,,,XW,2020-08-21,,달수빈
이 곳,212000.0,달수빈,이 곳,,,KR,2016-06-20,,달수빈
찰랑찰랑,245000.0,"달수빈, 태미, 박기량",찰랑찰랑,,,XW,2020-08-07,,달수빈
투명소녀,258000.0,달수빈,투명소녀,,,XW,2020-11-05,,달수빈
파라솔,196733.0,달수빈,아이돌 드라마 공작단 OST Pt. 1,,,US,2017-06-07,,달수빈
훅,177600.0,달수빈,337,,,XW,2022-07-28,,달수빈
