title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
100%,212000.0,MBLAQ,BLAQ%Ver.,,,KR,2012-03-21,,MBLAQ
12개월,196000.0,MBLAQ,Broken,,,US,2014-03-24,,MBLAQ
4 Ya' Stereo - Intro,77000.0,"MBLAQ, 태완",Y,,,KR,2010-05-17,,MBLAQ
Again,312000.0,MBLAQ,Baby U!,,,JP,2011-10-26,,MBLAQ
Baby U!,240000.0,MBLAQ,Baby U!,,,JP,2011-10-26,,MBLAQ
BLAQ MEMORIES OFF SHOT MOVIE,,MBLAQ,BLAQ MEMORIES -BEST in KOREA-,,,JP,2012-03-07,,MBLAQ
BLAQ% (Theme),75000.0,"MBLAQ, 이단옆차기",BLAQ%Ver.,,,KR,2012-03-21,,MBLAQ
Broken (Intro.),86000.0,MBLAQ,Broken,,,US,2014-03-24,,MBLAQ
Celebrate,209000.0,MBLAQ,Sexy Beat,,,KR,2013-06-13,,MBLAQ
Cry,227000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
Dress Up,228000.0,MBLAQ,Sexy Beat,,,KR,2013-06-13,,MBLAQ
Eyes On You,39000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
G.O.O.D Luv,194000.0,MBLAQ,JUST BLAQ,,,KR,2009-10-14,,MBLAQ
Hello My Ex,226000.0,MBLAQ,100% Ver.,,,KR,2012-01-10,,MBLAQ
Hey U,197000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
I Don't Know,,MBLAQ,Love Beat,,,KR,2013-08-12,,MBLAQ
I Know U Want Me,200000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
Into the light,253000.0,MBLAQ,Your Luv,,,JP,2011-05-04,,MBLAQ
Last Luv,215000.0,MBLAQ,Y,,,KR,2010-05-17,,MBLAQ
Live In The Past,,MBLAQ,겨울,,,KR,2014-11-25,,MBLAQ
Making the 'BLAQ Style',,MBLAQ,BLAQ Style,,,KR,2011-02-22,,MBLAQ
Modorenai [戻れない],,MBLAQ,BLAQ MEMORIES ~BEST in KOREA~,,,JP,2012-03-07,,MBLAQ
Mona Lisa,,MBLAQ,BLAQ MEMORIES -BEST in KOREA-,,,JP,2012-03-07,,MBLAQ
My Dream,228000.0,MBLAQ,JUST BLAQ,,,KR,2009-10-14,,MBLAQ
No Love,,MBLAQ,Love Beat,,,KR,2013-08-12,,MBLAQ
Oh Yeah,209000.0,MBLAQ,JUST BLAQ,,,KR,2009-10-14,,MBLAQ
Ojos Frios,91000.0,MBLAQ,Mona Lisa,,,KR,2011-07-12,,MBLAQ
One,240000.0,MBLAQ,Mona Lisa,,,KR,2011-07-12,,MBLAQ
R U OK?,204000.0,MBLAQ,Sexy Beat,,,KR,2013-06-13,,MBLAQ
Resurrection,41000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
Rolling U,210000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
Run,192000.0,MBLAQ,100% Ver.,,,KR,2012-01-10,,MBLAQ
RUST,,MBLAQ,BLAQ MEMORIES ~BEST in KOREA~,,,JP,2012-03-07,,MBLAQ
Sad Memories,,MBLAQ,BLAQ MEMORIES ~BEST in KOREA~,,,JP,2012-03-07,,MBLAQ
Sexy Beat,89000.0,MBLAQ,Sexy Beat,,,KR,2013-06-13,,MBLAQ
Stay,200000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
Still in Love,280000.0,MBLAQ,Still in Love,,,JP,2014-02-26,,MBLAQ
Still With You (Outro.),58000.0,MBLAQ,Broken,,,US,2014-03-24,,MBLAQ
Take it Back,202000.0,MBLAQ,Still in Love,,,JP,2014-02-26,,MBLAQ
Tonight,233000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
What U Want,159000.0,MBLAQ,Y,,,KR,2010-05-17,,MBLAQ
Y,208000.0,MBLAQ,Y,,,KR,2010-05-17,,MBLAQ
ダイジョウブ,223000.0,MBLAQ,Your Luv,,,JP,2011-05-04,,MBLAQ
戻れない,,MBLAQ,BLAQ MEMORIES -BEST in KOREA-,,,JP,2012-03-07,,MBLAQ
거울,240000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
괜찮을 거란 그 말 (feat. 혜미 of 피에스타),,MBLAQ,겨울,,,KR,2014-11-25,,MBLAQ
그대여,193000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
기도,,MBLAQ,Love Beat,,,KR,2013-08-12,,MBLAQ
나무,237000.0,MBLAQ,MIRROR,,,KR,2015-06-09,,MBLAQ
낙서 (Scribble),215000.0,MBLAQ,100% Ver.,,,KR,2012-01-10,,MBLAQ
남자답게,202000.0,MBLAQ,Broken,,,US,2014-03-24,,MBLAQ
녹,234000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
다시,182000.0,MBLAQ,BLAQ Style,,,KR,2011-02-22,,MBLAQ
돌아올 수 없는,202000.0,MBLAQ,BLAQ Style,,,KR,2011-02-22,,MBLAQ
둘이라서,210000.0,MBLAQ,Broken,,,US,2014-03-24,,MBLAQ
또 다른 시작 (Outro),41333.0,MBLAQ,Blaq Style 3D Edition,,,US,2011-02-22,,MBLAQ
또 다른시작 (Outro),41000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
또다른 시작 (Outro),41000.0,MBLAQ,BLAQ Style,,,KR,2011-02-22,,MBLAQ
말하지 말걸...,244000.0,MBLAQ,Mona Lisa,,,KR,2011-07-12,,MBLAQ
모나리자,221000.0,MBLAQ,Mona Lisa,,,KR,2011-07-12,,MBLAQ
모르겠어요,214000.0,MBLAQ,Mona Lisa,,,KR,2011-07-12,,MBLAQ
버린다,205000.0,MBLAQ,BLAQ Style,,,KR,2011-01-10,,MBLAQ
봄 여름 가을 그리고...,,MBLAQ,겨울,,,KR,2014-11-25,,MBLAQ
