title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Intro,57000,MADTOWN,EMOTION,,,KR,2016-06-21,,MADTOWN
LALALA,54000,MADTOWN,Welcome To MADTOWN,,,KR,2015-03-12,,MADTOWN
LIE,207000,MADTOWN,EMOTION,,,KR,2016-06-21,,MADTOWN
Mad Town,77000,MADTOWN,MAD TOWN,,,KR,2014-10-06,,MADTOWN
OMGT,185000,MADTOWN,OMGT,,,KR,2015-11-12,,MADTOWN
Stunning,215000,MADTOWN,MAD TOWN,,,KR,2014-10-06,,MADTOWN
What's Your Number?,202000,MADTOWN,MAD TOWN,,,KR,2014-10-06,,MADTOWN
Yah할래!,223000,MADTOWN,EMOTION,,,KR,2016-06-21,,MADTOWN
Yolo,188000,MADTOWN,MAD TOWN,,,KR,2014-10-06,,MADTOWN
니가 필요한가봐,208000,MADTOWN,Welcome To MADTOWN,,,KR,2015-03-12,,MADTOWN
드루와,200000,MADTOWN,Welcome To MADTOWN,,,KR,2015-03-12,,MADTOWN
비켜,212000,MADTOWN,EMOTION,,,KR,2016-06-21,,MADTOWN
빈칸,187000,MADTOWN,EMOTION,,,KR,2016-06-21,,MADTOWN
심각해,184000,MADTOWN,Welcome To MADTOWN,,,KR,2015-03-12,,MADTOWN
