title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Full of Wonders,186042,VROMANCE,Man to Man (Original Television Soundtrack),,,XW,2017-07-01,,VROMANCE
I'm Fine,245000,VROMANCE,Romance,,,KR,2017-01-06,,VROMANCE
Introduce,165000,"VROMANCE, Basick",The Action,,,KR,2016-07-12,,VROMANCE
겨울을 빌려요 (Winter Quotes),212000,VROMANCE,안녕,,,KR,2024-02-01,,VROMANCE
모닝콜,208000,VROMANCE,모닝콜,,,KR,2017-03-14,,VROMANCE
벌써 겨울,253000,VROMANCE,The Action,,,KR,2016-07-12,,VROMANCE
빙,230000,"VROMANCE, 빅트레이",The Action,,,KR,2016-07-12,,VROMANCE
사랑에 빠진걸까요,200000,VROMANCE,힘쎈여자 도봉순 OST,,,KR,2017-04-17,,VROMANCE
삼년째 백수,206000,VROMANCE,Romance,,,KR,2017-01-06,,VROMANCE
안녕 (Hello),235000,VROMANCE,안녕,,,KR,2024-02-01,,VROMANCE
어장관리,203000,VROMANCE,어장관리,,,KR,2016-09-14,,VROMANCE
여자 사람 친구,217000,VROMANCE,The Action,,,KR,2016-07-12,,VROMANCE
예뻐서 고마워,263000,VROMANCE,Romance,,,KR,2017-01-06,,VROMANCE
오 나의 계절,226000,VROMANCE,Oh My Season,,,US,2018-04-06,,VROMANCE
오래된 연인들,235000,VROMANCE,The Action,,,KR,2016-07-12,,VROMANCE
헤어지지 말자,266000,VROMANCE,Romance,,,KR,2017-01-06,,VROMANCE
