title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
a-nation 2017,,BLACKPINK,Re: BLACKPINK,,,JP,2018-03-28,,BLACKPINK
AS IF IT'S YOUR LAST,213000.0,BLACKPINK,BLACKPINK,,,AL,2017-08-29,,BLACKPINK
Bet You Wanna,159000.0,"BLACKPINK, Cardi B",THE ALBUM,,,AL,2020-10-02,,BLACKPINK
BOOMBAYAH,241000.0,BLACKPINK,SQUARE ONE,,,KR,2016-08-08,,BLACKPINK
Crazy Over You,161000.0,BLACKPINK,THE ALBUM,,,AL,2020-10-02,,BLACKPINK
DDU-DU DDU-DU,209000.0,BLACKPINK,DDU-DU DDU-DU,,,AL,2018-08-22,,BLACKPINK
Don't Know What to Do,201000.0,BLACKPINK,KILL THIS LOVE,,,AL,2019-04-05,,BLACKPINK
Forever Young,237000.0,BLACKPINK,SQUARE UP,,,AL,2018-06-15,,BLACKPINK
Hard to Love,162569.0,BLACKPINK,BORN PINK,,,AL,2022-09-16,,BLACKPINK
HOPE NOT,191000.0,BLACKPINK,KILL THIS LOVE -JP ver.-,,,JP,2019-10-16,,BLACKPINK
How You Like That,181000.0,BLACKPINK,How You Like That,,,AL,2020-06-26,,BLACKPINK
Ice Cream,176000.0,"BLACKPINK, Selena Gomez",Ice Cream,,,AL,2020-08-28,,BLACKPINK
Kick It,191000.0,BLACKPINK,KILL THIS LOVE,,,AL,2019-04-05,,BLACKPINK
Kill This Love,189000.0,BLACKPINK,Kill This Love,,,US,2019-04-04,,BLACKPINK
Love to Hate Me,169000.0,BLACKPINK,THE ALBUM,,,AL,2020-10-02,,BLACKPINK
Lovesick Girls,192000.0,BLACKPINK,THE ALBUM,,,US,2020-10-02,,BLACKPINK
MAKING MOVIE,,BLACKPINK,BLACKPINK,,,JP,2017-08-30,,BLACKPINK
Pink Venom,186964.0,BLACKPINK,Pink Venom,,,,2022-08-19,,BLACKPINK
PLAYING WITH FIRE,197000.0,BLACKPINK,BLACKPINK,,,AL,2017-08-29,,BLACKPINK
Pretty Savage,199000.0,BLACKPINK,THE ALBUM,,,US,2020-10-02,,BLACKPINK
Ready for Love,185000.0,BLACKPINK,Ready for Love,,,XW,2022-07-29,,BLACKPINK
Really,197789.0,BLACKPINK,SQUARE UP,,,AL,2018-06-15,,BLACKPINK
See U Later,198866.0,BLACKPINK,SQUARE UP,,,AL,2018-06-15,,BLACKPINK
Shut Down,176000.0,BLACKPINK,BORN PINK,,,AM,2022-09-16,,BLACKPINK
STAY,230000.0,BLACKPINK,SQUARE TWO,,,AF,2016-11-01,,BLACKPINK
Sure Thing,202000.0,BLACKPINK,Sure Thing,,,XW,2017-08-12,,BLACKPINK
Tally,184248.0,BLACKPINK,BORN PINK,,,,2022-09-16,,BLACKPINK
THE GIRLS,162000.0,BLACKPINK,THE GIRLS,,,,2023-08-25,,BLACKPINK
The Happiest Girl,222000.0,BLACKPINK,BORN PINK,,,AM,2022-09-16,,BLACKPINK
Typa Girl,179172.0,BLACKPINK,BORN PINK,,,,2022-09-16,,BLACKPINK
WHISTLE,212000.0,BLACKPINK,BLACKPINK,,,AL,2017-08-29,,BLACKPINK
Yeah Yeah Yeah,178923.0,BLACKPINK,BORN PINK,,,,2022-09-16,,BLACKPINK
YOU & I + ONLY LOOK AT ME,190992.0,BLACKPINK,BLACKPINK 2018 TOUR ‘IN YOUR AREA’ SEOUL,,,XW,2019-08-30,,BLACKPINK
You Never Know,229000.0,BLACKPINK,THE ALBUM,,,US,2020-10-02,,BLACKPINK
뚜두뚜두 (DDU-DU-DDU-DU),241555.0,BLACKPINK,BLACKPINK 2021 ‘THE SHOW’ LIVE,,,AL,2021-06-01,,BLACKPINK
마지막처럼,213000.0,BLACKPINK,As If It’s Your Last,,,,2017-06-22,,BLACKPINK
불장난,197000.0,BLACKPINK,SQUARE TWO,,,AF,2016-11-01,,BLACKPINK
휘파람,212000.0,BLACKPINK,SQUARE ONE,,,KR,2016-08-08,,BLACKPINK
