title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
HISTORY,209000,EXO-M,HISTORY,,,XW,2012-03-09,,EXO-M
"Love, Love, Love",233000,EXO-M,上瘾 (Overdose),,,KR,2014-05-07,,EXO-M
MACHINE,204000,EXO-M,MAMA,,,KR,2012-04-09,,EXO-M
MAMA,270000,EXO-M,MAMA,,,KR,2012-04-09,,EXO-M
Moonlight,265000,EXO-M,上瘾 (Overdose),,,KR,2014-05-07,,EXO-M
Overdose,205000,EXO-M,上瘾 (Overdose),,,KR,2014-05-07,,EXO-M
Run,216000,EXO-M,上瘾 (Overdose),,,KR,2014-05-07,,EXO-M
Thunder,191000,EXO-M,上瘾 (Overdose),,,KR,2014-05-07,,EXO-M
What Is Love,261000,EXO-M,What Is Love,,,XW,2012-01-30,,EXO-M
你的世界 Angel,180000,EXO-M,MAMA,,,KR,2012-04-09,,EXO-M
双月之夜 Two Moons,177000,"EXO-M, KEY",MAMA,,,KR,2012-04-09,,EXO-M
咆哮 (Growl),207000,EXO-M,XOXO,,,XW,2013-08-05,,EXO-M
狼与美女 (Wolf),230000,EXO-M,XOXO,,,KR,2013-06-03,,EXO-M
