title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
0 (ZERO),205000.0,B.A.P,ONE SHOT,,,KR,2013-02-07,,B.A.P
1004 (Angel),205000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Albatross,196000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
ALL THE WAY UP,,B.A.P,BLUE,,,KR,2017-09-05,,B.A.P
B.A.B.Y,217000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
B.A.P,88000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
BACK IN TIME,257000.0,B.A.P,Best. Absolute. Perfect.,,,JP,2016-03-30,,B.A.P
Badman,227000.0,B.A.P,BADMAN,,,KR,2013-08-06,,B.A.P
Bang X2,206000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Be Happy,215000.0,B.A.P,MATRIX,,,KR,2015-11-16,,B.A.P
Blind,218000.0,B.A.P,MATRIX,,,KR,2015-11-16,,B.A.P
Body & Soul,227000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Bow Wow,217000.0,B.A.P,BADMAN,,,KR,2013-08-06,,B.A.P
BURN IT UP (intro),79000.0,B.A.P,WARRIOR,,,KR,2012-01-26,,B.A.P
Carnival,184000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
Check On,186000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
CHIQUITA,174000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
Coffee Shop,219547.0,B.A.P,Coffee Shop,,,KR,2013-06-28,,B.A.P
COMA,208000.0,B.A.P,ONE SHOT,,,KR,2013-02-07,,B.A.P
CRASH,175000.0,B.A.P,Best. Absolute. Perfect.,,,JP,2016-03-30,,B.A.P
DANCING IN THE RAIN,228000.0,B.A.P,NO MERCY,,,KR,2012-07-13,,B.A.P
DIAMOND 4 YA,210000.0,B.A.P,ROSE,,,KR,2017-03-07,,B.A.P
Do What I Feel,241000.0,B.A.P,PUT'EM UP,,,KR,2016-08-08,,B.A.P
DYSTOPIA,218000.0,B.A.P,ROSE,,,KR,2017-03-07,,B.A.P
Excuse Me,215000.0,B.A.P,BADMAN,,,KR,2013-08-06,,B.A.P
Feel So Good,197000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
FERMATA,203000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
FIGHT FOR FREEDOM,86000.0,B.A.P,POWER,,,KR,2012-04-27,,B.A.P
Fire Flame,,B.A.P,UNLIMITED,,,,2017-06-28,,B.A.P
Fly High,,B.A.P,UNLIMITED,,,,2017-06-28,,B.A.P
Freaky Sound,,B.A.P,UNLIMITED,,,,2017-06-28,,B.A.P
Go,212000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
HAJIMA -ハジマ-,205000.0,B.A.P,Best. Absolute. Perfect.,,,JP,2016-03-30,,B.A.P
HAJIMA－ハジマ－,,B.A.P,ONE SHOT,,,JP,2013-11-13,,B.A.P
HANDS UP,212000.0,B.A.P,EGO,,,KR,2017-12-13,,B.A.P
HAPPY BIRTHDAY,214000.0,B.A.P,하지마,,,KR,2012-10-23,,B.A.P
HONEYMOON,,B.A.P,BLUE,,,KR,2017-09-05,,B.A.P
Hurricane,,B.A.P,Hurricane,,,KR,2013-07-17,,B.A.P
I Guess I Need U,,B.A.P,UNLIMITED,,,,2017-06-28,,B.A.P
I GUESS I NEED YOU,203000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
I Remember (With 대현) (방용국 Solo),219000.0,B.A.P,대박사건,,,KR,2012-08-30,,B.A.P
KILLER,213000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
KINGDOM,232000.0,B.A.P,Best. Absolute. Perfect.,,,JP,2016-03-30,,B.A.P
LE NOIR,148000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
Lovesick,208000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Monologue,90000.0,B.A.P,MATRIX,,,KR,2015-11-16,,B.A.P
MOONDANCE,211000.0,B.A.P,EGO,,,KR,2017-12-13,,B.A.P
My Girl,207000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
NEW WORLD,68000.0,B.A.P,Best. Absolute. Perfect.,,,JP,2016-03-30,,B.A.P
NO MERCY,213000.0,B.A.P,NO MERCY,,,KR,2012-07-13,,B.A.P
Now,,B.A.P,UNLIMITED,,,,2017-06-28,,B.A.P
ONE SHOT,235000.0,B.A.P,ONE SHOT,,,KR,2013-02-07,,B.A.P
POWER,231000.0,B.A.P,POWER,,,KR,2012-04-27,,B.A.P
PUNCH,209000.0,B.A.P,ONE SHOT,,,KR,2013-02-07,,B.A.P
RAIN SOUND,,B.A.P,ONE SHOT,,,JP,2013-11-13,,B.A.P
REWIND,,B.A.P,BLUE,,,KR,2017-09-05,,B.A.P
RIBBON IN THE SKY,207000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
S.N.S,209000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Save Me,219000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Shady Lady,226000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
SKYDIVE,236000.0,B.A.P,NOIR,,,KR,2016-11-07,,B.A.P
SPY,188000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
Take You There,206000.0,B.A.P,MATRIX,,,KR,2015-11-16,,B.A.P
That's My Jam,196000.0,B.A.P,PUT'EM UP,,,KR,2016-08-08,,B.A.P
THINK HOLE,203000.0,B.A.P,EGO,,,KR,2017-12-13,,B.A.P
Today,85000.0,B.A.P,CARNIVAL,,,KR,2016-02-22,,B.A.P
UNBREAKABLE,196000.0,B.A.P,WARRIOR,,,KR,2012-01-26,,B.A.P
WAKE ME UP,209000.0,B.A.P,ROSE,,,KR,2017-03-07,,B.A.P
WALK,235677.0,B.A.P,MASSIVE,,,JP,2018-03-28,,B.A.P
WARRIOR,245000.0,B.A.P,WARRIOR,,,KR,2012-01-26,,B.A.P
WHAT THE HELL,243000.0,B.A.P,POWER,,,KR,2012-04-27,,B.A.P
Whut's Poppin',110000.0,B.A.P,BADMAN,,,KR,2013-08-06,,B.A.P
With You,247000.0,B.A.P,First Sensibility,,,KR,2014-02-03,,B.A.P
YESSIR,73000.0,B.A.P,하지마,,,KR,2012-10-23,,B.A.P
