title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
HELLO,201000,SHANNON,Hello,,,US,2017-07-28,,SHANNON
20inch,213000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
눈물이 흘러,212000,"SHANNON, lIlBOI",HELLO,,,KR,2017-07-28,,SHANNON
I Know,201000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
20INCH,213000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
HELLO (Inst.),201000,SHANNON,HELLO,,,KR,2017-07-28,,SHANNON
Hate You,229000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
새벽비,206000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
숨,237000,"SHANNON, BILL STAX, 기리보이",Eighteen,,,XW,2015-03-06,,SHANNON
HELLO,201000,SHANNON,HELLO,,,KR,2017-07-28,,SHANNON
가도 돼,227000,SHANNON,HELLO,,,KR,2017-07-28,,SHANNON
눈물이 흘러,212000,"SHANNON, lIlBOI",Love Don't Hurt,,,KR,2017-06-27,,SHANNON
I KNOW,201000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
왜요 왜요,201000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
Love Don’t Hurt,212000,"SHANNON, Amber Liu",HELLO,,,KR,2017-07-28,,SHANNON
GOSSIP GIRL,219000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
가도 돼,227000,SHANNON,Hello,,,US,2017-07-28,,SHANNON
왜요 왜요,201000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
숨,237000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
새벽비,206000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
낮과 밤 (LOVE ALL),205000,"이아름, Gavy NJ, SHANNON",MIRAGE,,,KR,2012-09-04,,SHANNON
HATE YOU,229000,SHANNON,Eighteen,,,XW,2015-03-06,,SHANNON
HELLO (inst.),201000,SHANNON,Hello,,,US,2017-07-28,,SHANNON
Gossip Girl,219000,SHANNON,Eighteen,,,KR,2015-03-06,,SHANNON
Love Don't Hurt,212000,"SHANNON, Amber Liu",Love Don't Hurt,,,KR,2017-06-27,,SHANNON
