title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Bonnie & Clyde,174000,YUQI,A Page,,,AF,2021-05-13,,YUQI
Could It Be,189000,YUQI,Could It Be,,,JP,2024-04-05,,YUQI
Drink It Up,196000,"YUQI, pH‐1",YUQ1,,,,2024-04-23,,YUQI
Everytime,191000,"YUQI, MINNIE",YUQ1,,,,2024-04-23,,YUQI
FREAK,171000,YUQI,YUQ1,,,,2024-04-23,,YUQI
Giant,209000,YUQI,A Page,,,AF,2021-05-13,,YUQI
My Way,168000,YUQI,YUQ1,,,,2024-04-23,,YUQI
Not Cinderella,241000,"YUQI, Hypeertime",신데렐라는 내가 아니었다 OST Part 1,,,,2023-02-23,,YUQI
On Clap,118000,"YUQI, 刘柏辛Lexie",YUQ1,,,,2024-04-23,,YUQI
Red Rover,123000,YUQI,YUQ1,,,,2024-04-23,,YUQI
漆黑的空间《灰色轨迹 (国语版)》,259028,YUQI,Grey Track,,,,2023-11-28,,YUQI
연극,230613,YUQI,Marry My Husband OST Special Track,,,XW,2024-02-27,,YUQI
