title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
AUTOBAHN 아우토반,235000,"SUPERBEE, myunDo, Scary’P",AUTOBAHN 아우토반,,,,2018-04-09,,myunDo
FRIDAY,197000,"K Jun, myunDo, SOHLHEE",FRIDAY,,,XW,2019-08-05,,myunDo
82 God,236000,myunDo,"RGB pt.(0,0,0)",,,,2017-08-13,,myunDo
Hit the Pause,156000,myunDo,Hit the Pause,,,,2019-01-31,,myunDo
Senorita,208000,"Leellamarz, myunDo",VIOLINIST,,,KR,2018-11-06,,myunDo
#82life,250000,myunDo,"RGB pt.(0,255,0)",,,,2017-02-26,,myunDo
LGI,220000,myunDo,"RGB pt.(0,255,0)",,,,2017-02-26,,myunDo
DUMB AND DUMBER,215000,"myunDo, Choi Seo Hyun",HOUSE PARTY,,,,2019-09-25,,myunDo
BUB,194000,"Giant Pink, myunDo",언프리티 랩스타 3 컴필레이션,,,KR,2016-10-24,,myunDo
Black Mamba (Tribute),209000,myunDo,Black Mamba (Tribute),,,,2017-10-21,,myunDo
ANOTHER DAY,179000,"myunDo, Choi Seo Hyun",HOUSE PARTY,,,,2019-09-25,,myunDo
공중도덕 3 AirDotheQ 3,249000,"SUPERBEE, Dok2, myunDo, The Quiett",First Album: Rap Legend,,,KR,2017-12-30,,myunDo
Look At It - Instrumental,200000,"SUPERBEE, myunDo",Look At It,,,,2017,,myunDo
The Hottest,251000,"SUPERBEE, myunDo, 채창현",Summer in 82,,,XW,2017-08-26,,myunDo
Twenty Free,172000,myunDo,"RGB pt.(255,0,0)",,,,2017-02-14,,myunDo
Hate Me,190000,myunDo,"RGB pt.(0,0,0)",,,,2017-08-13,,myunDo
Inspirations,242000,myunDo,"RGB pt.(0,255,0)",,,,2017-02-26,,myunDo
Reasons,255000,myunDo,"RGB pt.(255,0,0)",,,,2017-02-14,,myunDo
Fire,182000,myunDo,Fire,,,,2018-06-15,,myunDo
I can be your ROCKSTAR,196000,"Choi Seo Hyun, Leellamarz, myunDo",SignHere Episode 3,,,XW,2019-10-11,,myunDo
Break It Down,255000,"Black Nine, SUPERBEE, myunDo, Los",Break It Down,,,,2018-06-19,,myunDo
Pattern,276000,"SUPERBEE, Tiger JK, Double K, Junoflo, myunDo",Pattern,,,KR,2017-02-09,,myunDo
No Respect,214000,"myunDo, The Quiett, 김효은","RGB pt.(0,0,0)",,,,2017-08-13,,myunDo
Ballin' All Day,236000,"Black Nine, myunDo, Choi Seo Hyun",Ballin' All Day,,,,2019-02-16,,myunDo
Studio Life,220000,"SUPERBEE, myunDo",2nd Album : Original Gimchi,,,,2018-01-13,,myunDo
Summer in 82,170000,"SUPERBEE, myunDo",Summer in 82,,,XW,2017-08-26,,myunDo
Jwa Jwa,152000,"SUPERBEE, myunDo",How to be A Happy Boy,,,,2017-05-02,,myunDo
Celebrate the Day,179000,"SUPERBEE, myunDo",The Life is 82 (0.5),,,,2016-09-23,,myunDo
HOUSE PARTY,174000,"myunDo, Choi Seo Hyun",HOUSE PARTY,,,,2019-09-25,,myunDo
Greeting,239920,"sAewoo in YUNHWAY, myunDo",2226,,,KR,2016-12-14,,myunDo
Look At It,200000,"SUPERBEE, myunDo",Look At It,,,,2017,,myunDo
Like a King,160000,"진진, SUPERBEE, myunDo",Like a King,,,KR,2018-05-23,,myunDo
Gangstarr,204000,"Choi Seo Hyun, Double K, myunDo, Hash Swan, 김효은",Ghood Life,,,,2017-09-04,,myunDo
Phrrrr,238000,myunDo,"RGB pt.(0,0,0)",,,,2017-08-13,,myunDo
Y,244000,"Kei, myunDo, BUMZU",Y,,,KR,2016-09-02,,myunDo
Sniffin' my ambition,186000,myunDo,Sniffin' my ambition,,,,2016,,myunDo
Leave Me Alone,247000,myunDo,"RGB pt.(0,0,0)",,,,2017-08-13,,myunDo
F you,194000,myunDo,"RGB pt.(255,0,0)",,,,2017-02-14,,myunDo
My Mate,233000,"창모, myunDo",DBSG 3,,,,2016-12-15,,myunDo
Summertime,218000,myunDo,"RGB pt.(255,0,0)",,,,2017-02-14,,myunDo
asap,290000,"The Quiett, myunDo, Donutman, G2",glow forever,,,KR,2018-09-07,,myunDo
Ghood Life,277000,"myunDo, 윤미래, Bizzy","RGB pt.(0,255,0)",,,,2017-02-26,,myunDo
Drunk Dial,203000,myunDo,Drunk Dial,,,,2018-12-30,,myunDo
