title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
내 말대로 해줘,224000.0,I.O.I,miss me?,,,KR,2016-10-17,,I.O.I
똑 똑 똑,230000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
Dream Girls,218000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
음 어쩌면,192000.0,I.O.I,miss me?,,,KR,2016-10-17,,I.O.I
손에 손잡고 (east4A MIX & 국민 코러스),,I.O.I,손에 손잡고,,,KR,2016-08-25,,I.O.I
사랑해 기억해,246772.0,I.O.I,Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack),,,AF,2015-10-25,,I.O.I
Whatta Man (Good Man) (inst.),184000.0,I.O.I,Whatta Man,,,KR,2016-08-09,,I.O.I
벚꽃이 지면,203000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
PING PONG,209000.0,I.O.I,miss me?,,,KR,2016-10-17,,I.O.I
Grandma’s Spring (instrumental),346000.0,"I.O.I, Ailee, 김태우, ZoPD, 에디킴, 장혁, 김유정, 이루","Hooxi, The Beginning",,,,2016-12-22,,I.O.I
손에 손잡고 (inst.),200000.0,I.O.I,Hand in Hand,,,XW,2016-08-15,,I.O.I
Pick Me,226000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
손에 손잡고 (east4A mix inst.),,I.O.I,손에 손잡고,,,KR,2016-08-25,,I.O.I
손에 손잡고 (east4A mix),,I.O.I,손에 손잡고,,,KR,2016-08-25,,I.O.I
소나기,234000.0,I.O.I,DOWNPOUR,,,XW,2017-01-18,,I.O.I
잠깐만,184000.0,I.O.I,miss me?,,,KR,2016-10-17,,I.O.I
너무너무너무,203000.0,I.O.I,miss me?,,,KR,2016-10-17,,I.O.I
Together as One,346000.0,"ZoPD, 에디킴, 김유정, 이루, I.O.I, Ailee, 김태우, 장혁","Hooxi, The Beginning",,,,2016-12-22,,I.O.I
Doo Wap,201000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
I.O.I (intro),44000.0,I.O.I,Chrysalis,,,KR,2016-05-04,,I.O.I
Whatta Man (Good Man),193000.0,I.O.I,Whatta Man,,,KR,2016-08-09,,I.O.I
Crush,212000.0,I.O.I,Crush,,,KR,2016-04-05,,I.O.I
사랑해 기억해 (inst.),246000.0,I.O.I,"Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 3",,,XW,2016-08-31,,I.O.I
손에 손잡고,199000.0,I.O.I,Hand in Hand,,,XW,2016-08-15,,I.O.I
