title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Too Late (pt. 1),423000,COED School,Too Late,,,,2010-09-30,,COED School
Too Late (Remix ver. 2),200000,COED School,Something That Is Cheerful and Fresh,,,KR,2010-10-28,,COED School
Too Late,194000,COED School,Too Late,,,KR,2010-09-30,,COED School
삐리뽐 빼리뽐,189000,COED School,삐리뽐 빼리뽐,,,,2010-10-19,,COED School
Too Late (Remix ver.),184000,COED School,Too Late,,,KR,2010-09-30,,COED School
Too Late (pt. 2),203000,COED School,Too Late (pt. 2),,,,2010-09-30,,COED School
Too Late (Part. 2),196000,COED School,Too Late,,,KR,2010-09-30,,COED School
삐리뽐 빼리뽐 (Remix ver. 1),191000,COED School,Something That Is Cheerful and Fresh,,,KR,2010-10-28,,COED School
Too Late (Remix ver. 1),184000,COED School,Something That Is Cheerful and Fresh,,,KR,2010-10-28,,COED School
삐리뽐 빼리뽐 (dance ver.),190000,COED School,Bbiribbom Bbaeribom (dance ver.),,,,2010-10-19,,COED School
삐리뽐 빼리뽐,254000,COED School,Bbiribbom Bbaeribom,,,,2010-10-19,,COED School
삐리뽐 빼리뽐 (2010 Remix ver.),191000,COED School,삐리뽐 빼리뽐,,,,2010-10-19,,COED School
삐리뽐 빼리뽐 (Remix ver. 2),190000,COED School,Something That Is Cheerful and Fresh,,,KR,2010-10-28,,COED School
내 심장을 뛰게 하는 말,239000,COED School,Listen to my pounding heart,,,,2010-10-19,,COED School
내 심장을 뛰게 하는 말,234000,COED School,삐리뽐 빼리뽐,,,,2010-10-19,,COED School
