title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
American Football,135000.0,"BE’O, Malkey",Famous FameUs,,,XW,2020-08-26,,BE’O
BAD LOVE,156000.0,BE’O,BAD LOVE,,,XW,2021-03-30,,BE’O
Blurry in my hotel room,201000.0,"BE’O, kuzi",Blurry in my hotel room,,,XW,2021-02-11,,BE’O
Brand,159000.0,"BE’O, Layone",Bipolar,,,KR,2021-05-02,,BE’O
Counting Stars,151000.0,"BE’O, Beenzino",Counting Stars,,,XW,2021-12-12,,BE’O
Eternal,174000.0,"BE’O, Malkey, San E",God FameUs,,,,2020-04-09,,BE’O
Famous FameUs,,"BE’O, Malkey, San E",Famous FameUs,,,XW,2020-08-26,,BE’O
Jack the L,151000.0,"BE’O, Malkey",Famous FameUs,,,XW,2020-08-26,,BE’O
LOVE me,173000.0,BE’O,LOVE me,,,,2022-04-12,,BE’O
MBTI,,"BE’O, Coogie, LOCO",Show Me The Money 10 Semi Final,,,XW,2021-11-27,,BE’O
Puppy Love,196000.0,"BE’O, Malkey, San E",God FameUs,,,,2020-04-09,,BE’O
That's Wolf,150000.0,BE’O,Monster,,,XW,2020-09-05,,BE’O
Vampire,191000.0,BE’O,Monster,,,XW,2020-09-05,,BE’O
네가 없는 밤,227000.0,"BE’O, ASH ISLAND",Show Me the Money 10 Final,,,XW,2021-12-04,,BE’O
리무진,221000.0,"BE’O, MINO",쇼미더머니 10 Episode 3,,,KR,2021-11-20,,BE’O
문득,157000.0,BE’O,Bipolar,,,KR,2021-05-02,,BE’O
미쳐버리겠다 (MAD),197373.0,BE’O,미쳐버리겠다 (MAD),,,XW,2023-11-28,,BE’O
지나고 보면,227000.0,"BE’O, HWASA, MINO",Show Me the Money 10 Final,,,XW,2021-12-04,,BE’O
