title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
The Beautiful Flower,221000,"DinDin, 김보아",Goodbye My Twenties,,,XW,2019-11-20,,김보아
BLOODY,191200,"김보아, MICRODOT",BLOODY,,,XW,2023-11-23,,김보아
Innocent?,73000,"니콜, 김보아",First Romance,,,KR,2014-11-18,,김보아
Dark & Cloudy,212000,"JOOHONEY, 김보아",MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,김보아
Tears Fallin' (Piano Ver.),231840,김보아,"그 겨울, 바람이 분다 OST",,,KR,2013-05-16,,김보아
"속마음 (칼날,도희 Theme Song)",44000,김보아,Kid Gang,,,KR,2007-06-01,,김보아
Write & Draw,232375,김보아,Write & Draw,,,XW,2023-07-07,,김보아
Write & Draw (inst.),232375,김보아,Write & Draw,,,XW,2023-07-07,,김보아
Not Alright,176586,김보아,BLOODY,,,XW,2023-11-23,,김보아
Tears Fallin' (Guitar Ver.),230106,김보아,"그 겨울, 바람이 분다 OST",,,KR,2013-05-16,,김보아
Acid Dream,169720,김보아,Acid Dream,,,XW,2023-09-06,,김보아
