title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
&#10209;,51000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
&#8576;,61000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
(숨겨 봐봐) Hide & Seek,174173,tripleS,+(KR)ystal Eyes <AESTHETIC>,,,KR,2023-05-04,,tripleS
+(82),47413,tripleS,Acid Angel from Asia <ACCESS>,,,XW,2022-10-28,,tripleS
24,153000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Access,45813,tripleS,Acid Angel from Asia <ACCESS>,,,XW,2022-10-28,,tripleS
Atmosphere,146000,tripleS,Atmosphere,,,XW,2023-08-25,,tripleS
Beam,159000,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
Before the Rise,53373,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
Black Soul Dress,216000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
Cherry 100%,47426,tripleS,+(KR)ystal Eyes <AESTHETIC>,,,KR,2023-05-04,,tripleS
Cherry Gene (Baddest mix),103000,tripleS,Acid Eyes <Cherry Gene>,,,XW,2023-06-06,,tripleS
Cherry Gene (Hy‐Fluid mix),142746,tripleS,Acid Eyes <Cherry Gene>,,,XW,2023-07-06,,tripleS
Cherry Gene (Testarossa mix),167560,tripleS,Acid Eyes <Cherry Gene>,,,XW,2023-07-06,,tripleS
Cherry Talk,171840,tripleS,+(KR)ystal Eyes <AESTHETIC>,,,KR,2023-05-04,,tripleS
Colorful,202080,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
Cry Baby,157000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
Deja‐Vu,172520,tripleS,+(KR)ystal Eyes <AESTHETIC>,,,KR,2023-05-04,,tripleS
Dimension,197000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Door,188000,tripleS,Aria <Structure of Sadness>,,,KR,2024-01-15,,tripleS
Enhanced Flower,113000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
Generation,164186,tripleS,Acid Angel from Asia <ACCESS>,,,XW,2022-10-28,,tripleS
Girls Never Die,187000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Girls' Capitalism,218000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
Heavy Metal Wings,195000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
Invincible,197000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
Just Do It,153506,tripleS,NXT <Just Do It>,,,XW,2023-12-23,,tripleS
Midnight Flower,166000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Moto Princess,194000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
New Look,208027,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
Non Scale,206000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Number 8,75000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
Oui,159000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
Rhodanthe,227000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
Rising,160000,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
Rolex,192973,tripleS,Acid Angel from Asia <ACCESS>,,,XW,2022-10-28,,tripleS
S,73000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
Touch,176533,tripleS,+(KR)ystal Eyes <AESTHETIC>,,,KR,2023-05-04,,tripleS
가시권 (Heart Raider),179000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
미열 37.5,221000,tripleS,EVOLution <⟡>,,,KR,2023-10-11,,tripleS
복합성 (Complexity),158000,tripleS,LOVElution <ↀ>,,,KR,2023-08-17,,tripleS
이면의 이면 (Beyond the Beyond),182000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
찰나 (Charla),183453,tripleS,Acid Angel from Asia <ACCESS>,,,XW,2022-10-28,,tripleS
초월 (Chowall),63026,tripleS,ASSEMBLE,,,KR,2023-02-13,,tripleS
치유 (Chiyu),170000,tripleS,<ASSEMBLE24>,,,KR,2024-05-08,,tripleS
