title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
WHO,175000.0,MOONBIN & SANHA,REFUGE,,,KR,2022,,MOONBIN & SANHA
Eyez On U,,MOONBIN & SANHA,IN-OUT,,,KR,2020-09-14,,MOONBIN & SANHA
바람 (Wish),215000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
Ghost Town,190000.0,MOONBIN & SANHA,REFUGE,,,KR,2022,,MOONBIN & SANHA
Your day,187000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
Chup Chup,196000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
섬 (Alone),,MOONBIN & SANHA,IN-OUT,,,KR,2020-09-14,,MOONBIN & SANHA
이끌려 (Desire),196000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
Distance,159000.0,MOONBIN & SANHA,REFUGE,,,KR,2022,,MOONBIN & SANHA
Dream Catcher,,MOONBIN & SANHA,IN-OUT,,,KR,2020-09-14,,MOONBIN & SANHA
Madness,177000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
Perfumer,124000.0,MOONBIN & SANHA,INCENSE,,,KR,2023-01-04,,MOONBIN & SANHA
Bad Idea,,MOONBIN & SANHA,IN-OUT,,,KR,2020-09-14,,MOONBIN & SANHA
DIA,168000.0,MOONBIN & SANHA,REFUGE,,,KR,2022,,MOONBIN & SANHA
Dive into you,212493.0,MOONBIN & SANHA,Kakao Webtoon 〈Since I Met You〉 OST Part.1,,,XW,2022-08-02,,MOONBIN & SANHA
BOO,166000.0,MOONBIN & SANHA,REFUGE,,,KR,2022,,MOONBIN & SANHA
All I Wanna Do,,MOONBIN & SANHA,IN-OUT,,,KR,2020-09-14,,MOONBIN & SANHA
Dive into you (inst),212493.0,MOONBIN & SANHA,Kakao Webtoon 〈Since I Met You〉 OST Part.1,,,XW,2022-08-02,,MOONBIN & SANHA
