title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Dark & Cloudy,212000,"JOOHONEY, 김보아",MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
DIA,158000,JOOHONEY,MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
"Don't Worry, Be Happy",175586,JOOHONEY,LIGHTS,,,KR,2023-05-22,,JOOHONEY
FREEDOM,211480,JOOHONEY,LIGHTS,,,KR,2023-05-22,,JOOHONEY
HIP HOP,130000,JOOHONEY,힙하게 OST,,,KR,2023-10-01,,JOOHONEY
HYPE ENERGY,145506,JOOHONEY,LIGHTS,,,,2023-05-22,,JOOHONEY
Intro (Ambition),176000,JOOHONEY,MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
KING,213000,JOOHONEY,MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
PSYCHE,221000,JOOHONEY,MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
Red Carpet,169000,JOOHONEY,DWTD,,,XW,2018-08-31,,JOOHONEY
Runaway,261000,"JOOHONEY, KillaGramz",DWTD,,,XW,2018-08-31,,JOOHONEY
SMOKY,211000,JOOHONEY,MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
Voice,116906,JOOHONEY,LIGHTS,,,KR,2023-05-22,,JOOHONEY
Wing Suit,166000,"JOOHONEY, Tem",MIXTAPE [ PSYCHE ],,,XW,2020-10-09,,JOOHONEY
강백호 (Kang Baek-ho),166000,JOOHONEY,DWTD,,,XW,2018-08-31,,JOOHONEY
독백,186893,"JOOHONEY, GSoul",LIGHTS,,,KR,2023-05-22,,JOOHONEY
마니또 (Manito),161000,JOOHONEY,DWTD,,,XW,2018-08-31,,JOOHONEY
진화 (Evolution),136066,JOOHONEY,LIGHTS,,,KR,2023-05-22,,JOOHONEY
해야해 (Should I Do),168000,JOOHONEY,DWTD,,,XW,2018-08-31,,JOOHONEY
