title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
1년 정거장,244000.0,G‐Dragon,Heartbreaker,,,KR,2009-08-18,,G‐Dragon
Black,203795.0,"G‐Dragon, Sky Ferreira","COUP D'ETAT, Part 1",,,US,2013-09-02,,G‐Dragon
Breathe,207000.0,G‐Dragon,Heartbreaker,,,KR,2009-08-18,,G‐Dragon
BUT I LOVE U,252000.0,G‐Dragon,Hot Issue,,,KR,2007-11-22,,G‐Dragon
Butterfly,224000.0,"G‐Dragon, Jin Jung",Heartbreaker,,,KR,2009-08-18,,G‐Dragon
Can't Help Falling in Love,151280.0,G‐Dragon,ELVIS (Original Motion Picture Soundtrack),,,,2023-03-07,,G‐Dragon
COUP D'ETAT,178856.0,"G‐Dragon, Diplo, Baauer",COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
CROOKED,224792.0,G‐Dragon,COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
GO,208407.0,G‐Dragon,COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
Heartbreaker,202000.0,G‐Dragon,Heartbreaker,,,KR,2009-08-18,,G‐Dragon
Hello,200000.0,"G‐Dragon, Sandara Park",Heartbreaker,,,KR,2009-08-18,,G‐Dragon
High High,191000.0,"G‐Dragon, T.O.P",2011 BigBang Live Concert CD | Bigshow |,,,KR,2012-12-11,,G‐Dragon
I LOVE IT,194902.0,"G‐Dragon, Zion.T, Boys Noize",COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
INTRO. 권지용 (Middle Fingers-Up),222000.0,G‐Dragon,권지용,,,KR,2017-06-08,,G‐Dragon
Korean Dream,198000.0,"G‐Dragon, TAEYANG",Heartbreaker,,,KR,2009-08-18,,G‐Dragon
Missing You,207000.0,"G‐Dragon, 김윤아",One of a Kind,,,US,2012-09-15,,G‐Dragon
Oh Yeah,199000.0,"G‐Dragon, T.O.P",2011 BigBang Live Concert CD | Bigshow |,,,KR,2012-12-11,,G‐Dragon
One of a Kind,206000.0,G‐Dragon,One of a Kind,,,US,2012-09-15,,G‐Dragon
OUTRO. 신곡 (神曲) (Divina Commedia),224000.0,G‐Dragon,권지용,,,KR,2017-06-08,,G‐Dragon
R.O.D.,238000.0,"G‐Dragon, Lydia Paek","COUP D'ETAT, Part 1",,,US,2013-09-02,,G‐Dragon
Runaway,203000.0,G‐Dragon,COUP D'ETAT,,,KR,2013-09-05,,G‐Dragon
SHAKE THE WORLD,174700.0,G‐Dragon,COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
SUPER STAR,225000.0,G‐Dragon,권지용,,,KR,2017-06-08,,G‐Dragon
The Leaders,229000.0,"G‐Dragon, TEDDY, CL",Heartbreaker,,,KR,2009-08-18,,G‐Dragon
THIS LOVE,212000.0,G‐Dragon,BIGBANG VOL.1 SINCE 2007,,,KR,2006-12-21,,G‐Dragon
Today,219000.0,"G‐Dragon, 김종완",One of a Kind,,,US,2012-09-15,,G‐Dragon
WHO YOU?,201428.0,G‐Dragon,COUP D’ETAT,,,XW,2013-09-12,,G‐Dragon
Window,229000.0,G‐Dragon,COUP D’ETAT,,,KR,2013-09-13,,G‐Dragon
You Do (outro),159880.0,G‐Dragon,COUP D'ETAT,,,KR,2013-09-05,,G‐Dragon
あんなヤツ,201000.0,G‐Dragon,Special Final in Dome Memorial Collection,,,JP,2012-12-05,,G‐Dragon
개소리 (BULLSHIT),182000.0,G‐Dragon,권지용,,,KR,2017-06-08,,G‐Dragon
거짓말,359000.0,G‐Dragon,Shine A Light,,,KR,2010-03-30,,G‐Dragon
결국,243000.0,"G‐Dragon, ROSÉ",One of a Kind,,,US,2012-09-15,,G‐Dragon
그XX,200000.0,G‐Dragon,That XX,,,US,2012-09-01,,G‐Dragon
나만 바라봐,241000.0,G‐Dragon,Shine A Light,,,KR,2010-03-30,,G‐Dragon
"무제 (無題) (Untitled, 2014)",222000.0,G‐Dragon,권지용,,,KR,2017-06-08,,G‐Dragon
불 붙여봐라,214000.0,"G‐Dragon, Tablo, Dok2",ONE OF A KIND,,,KR,2012-09-18,,G‐Dragon
소년이여,209000.0,G‐Dragon,Heartbreaker,,,KR,2009-08-18,,G‐Dragon
악몽,317000.0,G‐Dragon,GD&TOP,,,KR,2010-12-24,,G‐Dragon
어쩌란 말이냐?,205000.0,G‐Dragon,GD&TOP,,,KR,2010-12-24,,G‐Dragon
저 높은 곳에 펼쳐,220000.0,"G‐Dragon, TAEYANG, Gummy",Why be normal?,,,KR,2002-10-24,,G‐Dragon
