title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
Don't Go,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
Keep the moment,217026.0,디셈버,Reason,,,XW,2015-06-12,,디셈버
Miss You,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
Passion,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
Piano,185522.0,디셈버,Reason,,,XW,2015-06-12,,디셈버
Reason,212663.0,디셈버,Reason,,,XW,2015-06-12,,디셈버
Remember Me,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
She's Gone,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
Unfinished,,디셈버,Unfinished,,,KR,2012-07-09,,디셈버
깊은밤 슬픈노래,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
돌아올순 없나요,,디셈버,IRIS OST Special,,,KR,2009-12-24,,디셈버
못 본 사이에,,"디셈버, 물만난물고기",The Last Legacy,,,KR,2012-12-20,,디셈버
사랑 참...,,디셈버,IRIS OST Special,,,KR,2009-12-24,,디셈버
사랑한단 말을 할거야,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
아름다워,,디셈버,The Last Legacy,,,KR,2012-12-20,,디셈버
