title,length,track_artist,release_title,release_artist,release_group_type,country,release_date,label,query_artist
2032 In CUBA,234000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
7989,,"강타, TAEYEON",Eternity,,,KR,2008-03-12,,강타
7월의 크리스마스 (Christmas in July),239000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
Arrow,276000.0,강타,Arrow,,,GB,2011-01-18,,강타
Blue Moon,286000.0,강타,Polaris,,,KR,2001-08-16,,강타
Blue Snow,251000.0,강타,Persona,,,KR,2005-03-04,,강타
Blue...,271333.0,강타,'02 Summer Vacation in SMTOWN.com,,,KR,2002-06-01,,강타
Cough Syrup,209240.0,강타,Cough Syrup - SM STATION,,,XW,2021-01-15,,강타
Doobidub,250000.0,강타,Polaris,,,KR,2001-08-16,,강타
Dream A Little Dream,,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
Eyes on You (야경),193000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
Flower,283000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
For the First Time,281000.0,강타,2011 SMTOWN Winter ’The Warmest Gift’,,,XW,2011-12-13,,강타
Freezing,197000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
Happier,163000.0,"강타, 예성, SUHO, 태일, 黄仁俊",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,강타
Happy Happy,178000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
I Love You For Sentimental Reason,,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
In Your Eyes,254000.0,강타,Polaris,,,KR,2001-08-16,,강타
Love Song,203000.0,"강타, Paloalto",Eyes on You,,,KR,2022-09-07,,강타
Many Times,216000.0,강타,靜享七樂,,,TW,2010-09-13,,강타
No More Than My Dream (꿈일 뿐이죠...),219000.0,강타,Persona,,,KR,2005-03-04,,강타
Opening,,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
Propose,264000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
Silver Bell,217360.0,"강타, 신혜성, 이삭N지연",2002 Winter Vacation in SMTOWN.com,,,XW,2002-12-01,,강타
Skip,174000.0,"강타, TAEYONG",Eyes on You,,,KR,2022-09-07,,강타
Slow Dance,183000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
Thanks God (Thanks 8),293000.0,강타,Polaris,,,KR,2001-08-16,,강타
The Best,172000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
The Christmas Song,293000.0,강타,2003 Winter Vacation in SMTOWN.com,,,KR,2003-12-04,,강타
The Cure,220000.0,"강타, BoA, 유노윤호, TAEYEON, 이특, ONEW, SUHO, IRENE, TAEYONG, MARK, 乾坤, 카리나",2022 Winter SMTOWN : SMCU PALACE,,,KR,2022-12-26,,강타
The First Noel,237000.0,강타,Winter Vacation in SMTOWN.com: Angel Eyes,,,KR,2001-12-04,,강타
When I Close My Eyes,222146.0,"강타, 이아름",When I Close My Eyes - SM STATION,,,XW,2023-04-22,,강타
White,278000.0,강타,Winter Vacation in SMTOWN.com: Angel Eyes,,,KR,2001-12-04,,강타
Winter Story,250000.0,"강타, 문희준, 지연",2003 Winter Vacation in SMTOWN.com,,,KR,2003-12-04,,강타
Winter Wonderland,214000.0,강타,07 WINTER SMTOWN,,,XW,2007-12-07,,강타
不习惯 (Habit),205000.0,강타,靜享七樂,,,TW,2010-09-13,,강타
我们的彩虹 (Rainbow),224000.0,강타,靜享七樂,,,TW,2010-09-13,,강타
"爱, 频率 (Breaka Shaka)",238000.0,강타,靜享七樂,,,TW,2010-09-13,,강타
记得 (Remember),227000.0,강타,靜享七樂,,,TW,2010-09-13,,강타
가면 (Persona),227000.0,강타,Persona,,,KR,2005-03-04,,강타
가면 2022 (Persona 2022),170000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
가슴에 남아 (Still My Heart),,강타,Eternity,,,KR,2008-03-12,,강타
겨울 (Last Winter) (나의 이야기 하나),82000.0,강타,Polaris,,,KR,2001-08-16,,강타
고백 (Confession),271000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
그녀의 목소리가 들립니다 (Always) (feat.송광식),266000.0,강타,Persona,,,KR,2005-03-04,,강타
그래서 미안합니다 (Since You've Gone),,강타,Eternity,,,KR,2008-03-12,,강타
그림으로 떠나는 여행,,"강타, 다나, 이지훈, 진영, 지연",2003 Summer Vacation in SMTown.com,,,KR,2003-06-18,,강타
그해 여름 (Late Summer Night),283000.0,강타,Polaris,,,KR,2001-08-16,,강타
그해여름 (Last Summer Night),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
나..세상..나 (I Will) (나의 이야기 두울),97000.0,강타,Polaris,,,KR,2001-08-16,,강타
너를 닮아 (Still With You),,강타,Eternity,,,KR,2008-03-12,,강타
노을 (Autumn),33000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
눈 (Winter),43000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
느리게 걷기 (AGAPE),304000.0,강타,Persona,,,KR,2005-03-04,,강타
당신이 알고 있던 난... (Still...),259000.0,강타,Polaris,,,KR,2001-08-16,,강타
마비 (Paralysis),197000.0,강타,Persona,,,KR,2005-03-04,,강타
미쳐가나봐,263000.0,강타,'04 Summer Vacation in SMTOWN.com,,,KR,2004-07-02,,강타
바다 (Summer),48000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
버킷리스트 (Bucket List),224000.0,"강타, Heritage",Eyes on You,,,KR,2022-09-07,,강타
별의 고백 (Loging),129000.0,강타,Polaris,,,KR,2001-08-16,,강타
보내는 글,267000.0,강타,2002 Winter Vacation in SMTOWN.com,,,XW,2002-12-01,,강타
북극성 (Polaris),243000.0,강타,Polaris,,,KR,2001-08-16,,강타
빛 (Hope),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
사랑은 기억보다 (Memories),301000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
상록수 (Pine Tree),278000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
스물 셋 (My Life),203000.0,강타,Polaris,,,KR,2001-08-16,,강타
스물셋 (My Life),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
쓰레기 (Illusion),271000.0,강타,Persona,,,KR,2005-03-04,,강타
아마 (Maybe),166000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
야상곡 (Nocturne),244000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
어느날 가슴이 말했다 (Eternity),,강타,Eternity,,,KR,2008-03-12,,강타
여름날의 추억,247760.0,강타,'02 Summer Vacation in SMTOWN.com,,,KR,2002-06-01,,강타
연가,,강타,2003 Summer Vacation in SMTown.com,,,KR,2003-06-18,,강타
오! 그대를 (Falling in love),213000.0,강타,Polaris,,,KR,2001-08-16,,강타
오늘같이 이런 창밖이 좋아 (Rainy Day),291000.0,강타,Polaris,,,KR,2001-08-16,,강타
이별 후에는 (One Snowing Day),273000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
이별후에는 (One Snowing Day),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
인형 (Doll),294000.0,"강타, WENDY, SEULGI",인형 (Doll),,,KR,2017-10-27,,강타
일어나기 (Reminiscence＃1),252000.0,강타,Persona,,,KR,2005-03-04,,강타
잠든 기도 (Prayer),346000.0,강타,Persona,,,KR,2005-03-04,,강타
지난 여름밤의 이야기,,강타,2007 Summer SMTOWN,,,KR,2007-07-05,,강타
책갈피 (Reminiscence),,강타,Eternity,,,KR,2008-03-12,,강타
추억은 기억보다 (Memories #2),278000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
추억은 기억보다 (Memories#2),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
하루만큼만 (Just One Day),234000.0,강타,Persona,,,KR,2005-03-04,,강타
한 사람 (The One),172000.0,강타,Eyes on You,,,KR,2022-09-07,,강타
한 여름밤의 고백 (Summer Night Love),,강타,'06 SUMMER SMTOWN,,,KR,2006-06-21,,강타
햇살 (Spring),39000.0,강타,Pine Tree,,,KR,2002-08-26,,강타
행복 (Full Of Happiness),,강타,1st Concert Pinetree: 20020824 Live,,,KR,2003-03-28,,강타
