release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
0042fd6a-fd8b-4e49-989e-1947a2d7356b,Up!,Official,2022-06-20,,Kep1er,WAKEONE,WAKEONE
023700f7-ca40-4aae-a7c0-1e665a0ad900,LOVE ALL,Official,2023-08-09,XW,JO YURI,WAKEONE,WAKEONE
071500f9-d239-4842-8b3c-fac49ce81e4e,Magic Hour,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
08110088-1db2-4fb7-a16c-bc6249c83aa3,LOVESTRUCK!,Official,2023-04-10,KR,Kep1er,WAKEONE,WAKEONE
08775908-21bd-48c8-94d6-293f2ad445a3,Magic Hour,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
0979ba03-f34d-46bc-b453-d6d6d347c5b2,Season Note,Official,2022-05-16,KR,DAVICHI,WAKEONE,WAKEONE
0994d47c-5e0d-49f0-bdc2-7b49d5025bc2,WHY NOT??,Official,2022-07-28,KR,TO1,WAKEONE,WAKEONE
0bc18921-f6ed-4b4a-a69d-65900583dfa3,FIRST IMPACT,Official,2022-01-03,KR,Kep1er,WAKEONE,WAKEONE
0bde9379-d2e9-48a1-9513-29f355388d9f,MELTING POINT,Official,2023-11-06,KR,ZEROBASEONE,WAKEONE,WAKEONE
0c3bc170-758b-4ad1-8abe-9ab3d1b6cf5c,Wing Wing,Official,2022-08-03,,Kep1er,WAKEONE,WAKEONE
0fd391b3-dcfa-4932-bc03-669713356c9d,LOVESTRUCK!,Official,2023-04-10,KR,Kep1er,WAKEONE,WAKEONE
11a10054-0716-470d-aaa1-c8b98d79c04e,Alcohol is,Official,2023-10-12,XW,JO YURI,WAKEONE,WAKEONE
156320dc-efb1-4986-99ba-78f613c95ea5,LOVE ALL,Official,2023-08-09,KR,JO YURI,WAKEONE,WAKEONE
15d7f103-5d87-4ab8-8b03-6f9431d9c1d1,Giddy,Official,2023-05-17,JP,Kep1er,WAKEONE,WAKEONE
1ace8bdd-a522-4844-974d-a06bd0297aaa,MELTING POINT,Official,2023-11-06,KR,ZEROBASEONE,WAKEONE,WAKEONE
1c1f4c30-62d6-412d-916f-474e42be9532,FIRST IMPACT,Official,2022-01-03,KR,Kep1er,WAKEONE,WAKEONE
21b9c6b9-3a77-46ea-a225-0d9c649c228c,YOUTH IN THE SHADE,Official,2023-07-10,XW,ZEROBASEONE,WAKEONE,WAKEONE
233c3292-712b-4627-9903-f2e0ed58b751,Up!,Official,2022-08-24,JP,Kep1er,WAKEONE,WAKEONE
23698a61-6aa3-4f80-87dd-55ce1c5ee27c,La Vie en Rose,Official,2022-09-15,XW,Kep1er,WAKEONE,WAKEONE
2761f81b-f07d-408e-88c0-2fb9b7545667,Magic Hour,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
27d26633-4ed3-437b-a00d-fe3a46b52231,We Fresh,Official,2022-11-30,JP,Kep1er,WAKEONE,WAKEONE
2d3c6da2-cdaa-40b2-82c6-b3fc20c91492,Magic Hour,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
2e2becf1-9da6-4a08-8e4a-fb72f7d215f8,Magic Hour,Official,2023-09-25,,Kep1er,WAKEONE,WAKEONE
33275a5d-c7a9-44d8-aadc-c26294bc197d,DOUBLAST,Official,2022-06-20,KR,Kep1er,WAKEONE,WAKEONE
332cfb29-aa4c-4d11-9648-8cee570312a8,Galileo,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
34b901b0-7abd-4d1b-8af8-bc3984543310,<FLY‐UP>,Official,2022-09-07,AL,Kep1er,WAKEONE,WAKEONE
35269d2d-27a7-42d9-b8e6-103e58269cde,LOVESTRUCK!,Official,2023-04-10,KR,Kep1er,WAKEONE,WAKEONE
3579d05a-e91c-4ce3-928f-237b04b29007,Magic Hour,Official,2023-09-25,KR,Kep1er,WAKEONE,WAKEONE
390cc0e9-8071-4458-aaf9-e2da034ba199,I do! Do you?,Official,2023-02-22,,Kep1er,WAKEONE,WAKEONE
3dd1a976-4929-4588-a7e7-6cd7fa5218f9,LOVESTRUCK!,Official,2023-04-10,KR,Kep1er,WAKEONE,WAKEONE
40d2fd00-8d99-43a5-a6d5-0870255a9433,LOVESTRUCK!,Official,2023-04-10,KR,Kep1er,WAKEONE,WAKEONE
463d16ef-0133-4563-90aa-b8b491408f60,GLASSY,Official,2021-10-07,KR,JO YURI,WAKEONE,WAKEONE
48262b7c-f8c7-4bf2-90ef-bab40c9e270b,TROUBLESHOOTER,Official,2022-10-13,KR,Kep1er,WAKEONE,WAKEONE
49722c77-791c-4c10-bb60-a4306ec4da64,RE:ALIZE,Official,2021-11-04,KR,TO1,WAKEONE,WAKEONE
