release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
004726a4-d951-47ed-9e2c-a31cebdf1301,우우 (Ooh Ooh),Official,2014-04-08,KR,Eric Nam,B2M Entertainment,B2M Entertainment
01727756-52d3-4e88-9c6d-ecb67ca2db52,Crazy Girl,Official,2013-10-18,XW,김보형,B2M Entertainment,B2M Entertainment
04a6ebac-8e4e-45ec-be1d-975e6eeb58c7,Our Days,Official,2016-11-19,KR,SG Wannabe,B2M Entertainment,B2M Entertainment
09a72e58-2f30-487c-b8e2-1c7500feec2a,&10,Official,2018-01-26,KR,DAVICHI,B2M Entertainment,B2M Entertainment
13c2636c-696e-415a-bafa-7d2990c79ea8,50 X HALF,Official,2016-10-13,KR,DAVICHI,B2M Entertainment,B2M Entertainment
1ebfadd4-6e3b-49d1-a91c-372487079a64,내가 미친년이야,Official,2013-10-18,KR,김보형,B2M Entertainment,B2M Entertainment
213a7120-7279-4d9f-8b69-b8dd70765af2,h,Official,2017-04-20,KR,이해리,B2M Entertainment,B2M Entertainment
240c6b70-a6af-4ab7-a20e-3cc2a6cc762d,러시안룰렛 (Russian Roulette),Official,2012-02-08,KR,SPICA,B2M Entertainment,B2M Entertainment
32339bd4-fae8-42ac-a309-d3b1f28aff8a,The Voice,Official,2015-08-19,US,SG Wannabe,B2M Entertainment,B2M Entertainment
33424f84-e14a-418a-ad55-4625d5ef762c,First Romance,Official,2014-11-19,KR,니콜,B2M Entertainment,B2M Entertainment
3623ac5f-a388-4890-9d8a-1094922b57ca,You Don’t Love Me,Official,2014-01-27,KR,SPICA,B2M Entertainment,B2M Entertainment
3d25b97e-be5b-423a-9830-dda9ea5a64e1,미스코리아,Official,2013-05-06,KR,이효리,B2M Entertainment,B2M Entertainment
3e4d02d6-a0df-4561-bbc1-84f9f71d644c,Turn Me On,Official,2011-09-27,KR,김규종,B2M Entertainment,B2M Entertainment
40123024-8f52-4fa3-b1c9-912da9bae147,Tonight,Official,2013-08-28,KR,SPICA,B2M Entertainment,B2M Entertainment
4092e322-a625-47b8-9321-3274dd2e7f24,Interview,Official,2016-03-24,US,Eric Nam,B2M Entertainment,B2M Entertainment
42942e28-8b99-4ec5-8490-c3a4a0055e63,&10,Official,2018-01-25,KR,DAVICHI,B2M Entertainment,B2M Entertainment
444ca9b7-ca87-4753-83e9-606012c1fff0,She,Official,2013-10-16,KR,허영생,B2M Entertainment,B2M Entertainment
4575c2c9-473a-4e13-8d17-2301f323ea2e,Meet Me Again,Official,2012-07-19,KR,김규종,B2M Entertainment,B2M Entertainment
45cd8f2e-d3e8-4bea-b602-c338c87c8889,Give Your Love?,Official,2014-09-12,XW,SPICA.S,B2M Entertainment,B2M Entertainment
45e4b63e-fde8-4c27-9cb1-c0920f77e78c,MONOCHROME,Official,2013-05-23,KR,이효리,B2M Entertainment,B2M Entertainment
5d04aa9e-6ae7-48cd-a3f1-62f43a7c3d1e,고스트 (Ghost),Official,2014-11-05,KR,SPICA,B2M Entertainment,B2M Entertainment
