release_id,title,status,release_date,country,artists
0bfb12c5-3723-45de-afc8-1a45e54066aa,Love Actually,Official,2010-07-29,KR,길미
0d27642a-506e-400c-bfe7-1b4dd3eacd92,2 Face,Official,2014-09-02,KR,길미
2ac2ba9a-cbb1-4fd4-95ef-cee3ac5cdb74,멈출 수 없어 (Can’t Stop),Official,2015-05-15,KR,길미
2ef4c803-5fac-4dc2-a5af-617c1f62c835,주르륵,Official,2013-11-18,KR,클로버
3642b38e-bdfb-4479-82af-122cc4ad66ce,PLATONIC,Official,2009-12-10,XW,은지원
4ab694ae-d34f-46e2-bd4f-9ec66b9ac44b,돼지 국밥,Official,2012-08-14,KR,클로버
b4331d9c-47d7-4eaf-b658-30e599158f51,Tell Me This Is Real,Official,2015-04-01,KR,길미
c2dde4c5-4a4c-475d-bfc4-7746755ba22b,TRAUMA,Official,2015-06-28,XW,은지원
c86c786b-d497-40ae-b01c-06eee5a5176a,아는 오빠,Official,2011-09-29,KR,클로버
ca527d4d-9494-47e6-a043-39b6673434a6,Classic Over,Official,2011-03-31,KR,클로버
