release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
616d97f4-2d46-405a-b0ef-30a9c6684950,The Story,Official,2022-05-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
641b9649-f895-49b6-b853-a5dd38da4a6f,PARANOIA,Official,2021-02-16,AF,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
69593e56-f712-4f0b-9961-dd9b857b8974,[REC.],Official,2022-01-18,KR,YUJU,KONNECT Entertainment,Konnect Entertainment
6d918957-724a-4505-ae46-ef1eaa2f424b,[REC.],Official,2022-01-18,XW,YUJU,KONNECT Entertainment,Konnect Entertainment
75a2cbc8-e7ea-44ad-a745-b2b62539808d,The Story,Official,2022-05-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
7e1cd753-d03f-46d2-8137-dcdffcf1b25f,따라랏,Official,2023-09-20,KR,YUJU,KONNECT Entertainment,Konnect Entertainment
7e6f29e4-770e-4df7-8a78-d368ddbe1476,YELLOW,Official,2021-04-13,AF,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
8d7d6bfc-5635-4c6a-8a1e-65b4095f1771,YELLOW,Official,2021-04-13,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
8ff70c42-9abf-4fbd-9d27-edae1d08a210,MAGENTA,Official,2020-08-03,AF,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
90613acc-0cef-4ea3-944c-bea4165121b6,color on me,Official,2019-07-26,AF,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
92a7dec1-c0a5-4c86-95c6-f4fcabfd34fa,The Story,Official,2022-05-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
96dcee2d-8f38-4491-8070-62cc1c8f5615,O,Official,2023-03-07,KR,YUJU,KONNECT Entertainment,Konnect Entertainment
9705417c-7fff-4072-9ea0-47e447b05d6c,REALIEZ,Official,2023-06-19,XW,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
9e9125bd-0f2a-4362-9bbc-94de21b6af4f,MAGENTA,Official,2020-08-03,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
b0bc4763-25b8-4e6d-8b98-d2f69652e63b,The Story : RETOLD,Official,2022-11-24,,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
b8b041a4-f788-4488-a171-38452ede23e9,color on me,Official,2019-07-25,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
bde328d6-7981-4569-8d21-663a3a67a209,The Story,Official,2022-05-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
d3e7fbbb-6d8a-4df5-a4a8-fed39b77f756,O,Official,2023-03-07,KR,YUJU,KONNECT Entertainment,Konnect Entertainment
d52e496c-0a11-44f0-b6d3-8252c196ff0b,TOUCHIN’,Official,2019-11-25,AF,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
e0135964-6b38-44c4-9444-ce100597ffdc,The Story,Official,2022-05-24,,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
e2a718a3-9748-4731-922a-ad9344abba9c,Chancellor,Official,2021-10-13,KR,Chancellor,KONNECT Entertainment,Konnect Entertainment
ebb4f807-2a79-4147-84a9-123fd9492892,color on me,Official,2019-07-25,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
f4c71ca8-0540-47c6-8b6a-bb26ef6bd7cf,The Story,Official,2022-05-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
f4eeda60-23e9-481b-ac0c-65ac66066f9e,The Story : RETOLD,Official,2022-11-24,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
f7090739-cc99-4b48-a64d-962e7b7c7510,O,Official,2023-03-07,KR,YUJU,KONNECT Entertainment,Konnect Entertainment
f8b5dd87-b57d-41a3-bbf0-0d2a177e990b,MAGENTA,Official,2020-08-03,KR,KANGDANIEL,KONNECT Entertainment,Konnect Entertainment
