release_id,title,status,release_date,country,artists
886eff5a-186a-4a5d-a9d1-1f81172a29bb,[12:00],Official,2020-10-19,AF,이달의 소녀
91b211f1-f69f-49ea-afa1-dccf56d48f7b,[Genuine],Official,2022-07-26,XW,SUNYE
960762b9-57c8-4696-8665-faeddc3e91a9,[Flip That],Official,2022-06-20,KR,이달의 소녀
a7806bb6-328a-4df4-8db3-af275da50734,[0],Cancelled,2023-01-05,KR,이달의 소녀
aa048de6-6d9b-42cb-99fe-b6a45dc0afce,[&],Official,2021-06-28,KR,이달의 소녀
c8510efc-2c03-4f55-a3b2-9e570a374ad0,Glass Heart,Official,2022-07-19,XW,SUNYE
d3fb4419-1ad5-4838-996e-1e02f02323d9,[&],Official,2021-06-28,KR,이달의 소녀
ecf61a3c-2b22-477e-8d38-d19943e7bff5,[&],Official,2021-06-28,KR,이달의 소녀
f4cfa2bd-81e9-4e96-be49-213fda354233,[Genuine],Official,2022-07-26,KR,SUNYE
fcf2a99e-87f9-488c-a76c-4a36b064ede8,Glass Heart,Official,2022-07-19,KR,SUNYE
