release_id,title,status,release_date,country,artists
00a55010-6b54-41aa-a83a-bffb28272394,Lots of Love,Official,2018-01-09,KR,GFRIEND
067ad82a-ab2e-49ac-a1c2-35c5898e75f6,回:LABYRINTH,Official,2020-02-03,KR,GFRIEND
07227daf-3175-4004-9187-a193981a3bca,回: LABYRINTH,Official,2020-02-03,XW,GFRIEND
07c67d30-c860-4d5c-b364-3c9591afc5ff,Time for the moon night,Official,2018-04-30,KR,GFRIEND
0d10c383-5cd8-43e6-b225-ad81afba9bfb,THE AWAKENING,Official,2018-01-09,KR,GFRIEND
0d1de537-779b-4809-b907-5840c5e19c80,Time for us,Official,2019-01-14,KR,GFRIEND
0e533e7d-45f7-4ae7-9d3b-ff0ad8076083,Season of Glass,Bootleg,2018-01-09,KR,GFRIEND
130cc646-ddb1-443a-9d49-46d5b85be41c,FEVER SEASON,Official,2019-07-01,KR,GFRIEND
1316807f-1b8e-4d1e-b8ab-27858fa610d0,FEVER SEASON,Official,2019-07-01,KR,GFRIEND
135fcb3d-224f-417c-9eca-6e5e0b620b4a,回:LABYRINTH,Official,2020-02-03,KR,GFRIEND
16bc51e9-ba50-45d6-a0a1-27f38f78ec61,FEVER SEASON,Official,2019-07-01,XW,GFRIEND
1dee81df-2d28-4a64-8d67-2e635da0fd23,ANTIFRAGILE,Official,2022-10-17,KR,LE SSERAFIM
2057f9f1-e73d-4010-aeff-9e69754f0148,回:Walpurgis Night,Official,2020-11-10,KR,GFRIEND
21917149-fd83-4cbb-9685-5579b80121cb,回:LABYRINTH,Official,2020-02-03,KR,GFRIEND
21e8cf3f-32e4-4450-bf58-e4470ad7c57a,Flower Bud,Official,2015-07-23,KR,GFRIEND
22c72037-08ce-4642-beee-5550618ae28a,FEARLESS,Official,2022-05-03,,LE SSERAFIM
26009131-a9b5-40f5-b923-c3e88f0df1ed,FEARLESS,Official,2022-05-02,XW,LE SSERAFIM
268fd037-f246-4d4a-b3f7-9f4d355a934f,回:Walpurgis Night,Official,2020-11-09,AF,GFRIEND
28fa12ca-17c5-42e0-856d-f450b2dc2c46,Time for the moon night,Official,2018-04-30,KR,GFRIEND
2cbab447-628f-4961-aef1-6206f6ec9a2e,PARALLEL,Official,2017-08-01,KR,GFRIEND
2ed9969e-6b3c-40c1-9b2a-ee6ca192ac53,Flower Bud,Official,2018-01-09,KR,GFRIEND
316ce7a2-04fc-46cc-b64c-16a67a36c8d5,I Like That,Official,2013-01-02,XW,GLAM
33c38f62-e66f-4210-8900-afd34201aa68,Flower Bud,Bootleg,2018-01-09,KR,GFRIEND
3747e55a-8f57-4367-b548-9bd5236226d4,回:Walpurgis Night,Official,2020-11-09,KR,GFRIEND
39816293-66b6-4a7a-850d-bda6aed5b73f,RAINBOW,Official,2017-09-13,KR,GFRIEND
39a9e04d-33eb-491f-a849-e92a66cf1e57,Watch,Official,2011-02-17,XW,간미연
3e092678-137e-4018-8430-46ec303356a8,The Awakening,Official,2017-03-06,US,GFRIEND
3eb761d2-6632-429d-b34c-c1971a805669,Time for us,Bootleg,2019-05-21,KR,GFRIEND
3ebb1ade-bfaf-4818-9825-fdd93bb1c3af,Time for the moon night,Official,2018-04-30,KR,GFRIEND
3ee76c4a-7c4d-4c4a-9523-2ea03a6b82ba,Raise y_our glass,Official,2022-08-09,XW,HUH YUNJIN
3f426aa2-7fa9-463e-9549-1b2b9a54a1bc,ANTIFRAGILE,Official,2022-10-17,KR,LE SSERAFIM
4104a9da-bbad-4590-a39f-63155fdab930,回:Song of the Sirens,Official,2020-07-13,KR,GFRIEND
41f071ef-95dd-4a76-abe5-6f45c3de967f,FEARLESS,Official,2022-05-02,KR,LE SSERAFIM
47341e7e-af71-4606-a2d1-c563f58f5b11,FEVER SEASON,Official,2019-07-01,KR,GFRIEND
47e7ffa5-bfe4-467e-b9bd-f0afb730ebfd,SNOWFLAKE,Official,2016-01-25,KR,GFRIEND
49df490b-509e-424d-8546-8df28155f4b0,Lots of Love,Official,2016-07-11,KR,GFRIEND
4b37d11d-8ce9-4e0e-a7f0-85acec9e38c4,Time for the moon night,Official,2018-09-11,KR,GFRIEND
4c46099a-5f85-4620-b3d1-b9959bbdb827,回:LABYRINTH,Official,2020-02-03,KR,GFRIEND
4e91b5c3-6cb2-43a8-9c04-64354468ece8,Time for us,Official,2019-05-21,KR,GFRIEND
4fda7a19-5164-4e70-8c11-fa804af90cf3,THE AWAKENING,Official,2017-03-06,KR,GFRIEND
50278698-485e-4b6a-9a49-18d76544ed36,FEVER SEASON,Official,2019-07-01,KR,GFRIEND
53016708-4ae1-4e81-8d44-289698cd601b,SNOWFLAKE,Bootleg,2018-01-09,KR,GFRIEND
5400e712-7f91-42dc-86f4-218ecfb4ebb8,LOL,Official,2016-07-11,XW,GFRIEND
