release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
0294ef8d-e4e3-46c9-915e-e921f5fee854,Stand Up,Official,2008-08-08,KR,BIGBANG,YG Entertainment,YG Entertainment
029c05b6-0439-42ab-a991-f26140efb2ab,First Live Concert: The Real,Official,2007-08-02,KR,BIGBANG,YG Entertainment,YG Entertainment
05490865-dca5-472f-a77a-26dae9cee999,Hot Issue,Official,2007-11-22,KR,BIGBANG,YG Entertainment,YG Entertainment
073cbdb0-295c-476d-bada-f5e3e1803542,2nd Round,Official,2000-04-21,KR,1TYM,YG Entertainment,YG Entertainment
0804143f-ca77-48eb-81f2-94c963cae312,For the Moment,Official,2004-10-18,KR,휘성,YG Entertainment,YG Entertainment
09a7f312-4a96-4011-aff3-9fe9b06d2b8a,Made In R.O.K,Official,2008-10-10,KR,YMGA,YG Entertainment,YG Entertainment
0d936bc7-1ffd-4048-8e33-76a3a36ecd0a,Boom Di Boom Di,Official,2007-06-12,US,Skull,YG Entertainment,YG Entertainment
163ca0ba-13aa-4624-a10e-f2a75ed9814e,BIGBANG,Official,2006-08-29,KR,BIGBANG,YG Entertainment,YG Entertainment
1731e504-525c-4b90-a95c-651d5fde8279,BIGBANG,Official,2006-08-29,KR,BIGBANG,YG Entertainment,YG Entertainment
1b648f4f-faca-4eb8-8641-c2ca6836eb8f,Second Live Concert - Bigbang Is Great,Official,2008,KR,BIGBANG,YG Entertainment,YG Entertainment
1bcfe63f-ad6b-4ab8-8e47-cede27eca8c3,Swi.T,Official,2002-04-01,XW,Swi.T,YG Entertainment,YG Entertainment
20ca9454-e11a-48e8-9a83-6b54b2baea0f,Unplugged,Official,2006-04-14,KR,Gummy,YG Entertainment,YG Entertainment
2259384b-b8f3-4ce3-a087-9d6d56ba1a4f,Always,Official,2007-08-16,US,BIGBANG,YG Entertainment,YG Entertainment
2712ec3c-9463-4139-8efe-fb25600eaf3e,B I G B A N G 03,Official,2006-11-20,KR,BIGBANG,YG Entertainment,YG Entertainment
278b911d-f953-4ae5-8c43-74fbb80a953f,BIGBANG VOL. 1 SINCE 2007,Official,2006-12-22,KR,BIGBANG,YG Entertainment,YG Entertainment
285d26fd-63fb-4f99-80de-5293e364aee2,Always,Official,2007-08-16,,BIGBANG,YG Entertainment,YG Entertainment
2dd02cd4-184c-48ec-b336-b202cdab2301,It's Different,Official,2004-09-09,KR,Gummy,YG Entertainment,YG Entertainment
3056f1fe-ff5e-3cab-b476-e3c5fca83fb1,For the Moment,Official,2009-02-26,KR,휘성,YG Entertainment,YG Entertainment
33cbcfe8-106d-4b60-acce-9d7f4e648fcf,First Live Concert - The Real,Official,2008,KR,BIGBANG,YG Entertainment,YG Entertainment
36cb801a-477d-464b-b7ae-03056a3b7943,REMEMBER,Official,2008-11-05,KR,BIGBANG,YG Entertainment,YG Entertainment
