release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
d0d2da8e-d86d-493b-bd5e-86cd6789d1b0,The Moment I Loved,Official,2019-05-04,KR,전지윤,Jenyer Production,Jenyer Production
