release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
0230cf89-6b69-4c31-bc7b-b5c7d540550c,Get Up,Official,2023-07-21,KR,NewJeans,ADOR,ADOR
0e5f2d53-02ab-4f51-b85a-ab020f35294d,OMG,Official,2023-03-24,JP,NewJeans,ADOR,ADOR
12ee0757-3896-412b-aecb-fd68fb13693d,OMG (performance ver.3),Official,2023-01-03,,NewJeans,ADOR,ADOR
14dab18e-9d60-43b2-afc3-8225fa6af5e5,Zero (J.I.D remix),Official,2023-06-21,JP,NewJeans,ADOR,ADOR
17a1ea46-6af7-4ef3-aba2-3156db416871,New Jeans (dance practice),Official,2023-07-20,JP,NewJeans,ADOR,ADOR
1c5b00d9-783c-4cea-b8c8-bc4495e0a17e,New Jeans (dance practice),Official,2023-07-12,,NewJeans,ADOR,ADOR
1d6a4a27-a1ab-4462-96ba-63a09b03bbeb,OMG,Official,2023-01-02,KR,NewJeans,ADOR,ADOR
1e029ef9-87d3-4d46-8dc4-78c7a7b6c850,Super Shy (dance practice),Official,2023-07-20,JP,NewJeans,ADOR,ADOR
210fc0ae-1c6c-4c21-9a06-208ed2254c31,Attention (performance ver.),Official,2022-07-22,XW,NewJeans,ADOR,ADOR
29c73db1-5568-4c2b-b9c6-1f84fcd40992,Get Up,Official,2023-07-21,US,NewJeans,ADOR,ADOR
2b6d2ef7-b8b9-49a4-b0ab-dfe589e003cc,OMG (performance ver.2),Official,2023-01-03,JP,NewJeans,ADOR,ADOR
2c0b6d0c-d79a-49e7-8bda-6521f8894baf,OMG,Official,2023-01-02,KR,NewJeans,ADOR,ADOR
34b8e18d-bfa2-4a2c-80f1-2632c4818394,Get Up,Official,2023-07-21,US,NewJeans,ADOR,ADOR
378173ed-a3cd-4243-bfe3-dc0503fd308b,Super Shy,Official,2023-07-07,,NewJeans,ADOR,ADOR
3b946e4c-2603-4d64-9df0-e61804f84a44,Super Shy,Official,2023-07-07,XW,NewJeans,ADOR,ADOR
3e73bd0e-636e-46be-9abf-272373a605da,OMG,Official,2023-03-24,,NewJeans,ADOR,ADOR
40e28cec-ef27-4e1a-bb89-db64472ae501,New Jeans,Official,2022-08-08,KR,NewJeans,ADOR,ADOR
41ee6991-56d8-4a38-a62f-d76d17a3b5b8,New Jeans,Official,2022-08-01,JP,NewJeans,ADOR,ADOR
42bf6597-e3e7-4655-8e2d-7ee5ee7a60a2,Super Shy (dance practice),Official,2023-07-11,,NewJeans,ADOR,ADOR
43f539a1-33f1-40b8-acc4-9712cb94266b,Get Up,Official,2023-07-21,KR,NewJeans,ADOR,ADOR
455e854e-438e-4666-a041-98c957f3cf44,Hype Boy (HANNI ver.),Official,2022-07-23,XW,NewJeans,ADOR,ADOR
45c4e5c6-8d35-4bd9-be9a-e0f8b8cbf3bb,Cookie,Official,2022-08-01,,NewJeans,ADOR,ADOR
49b3ad58-f723-4736-a266-f5e88dea0f43,Ditto,Official,2022-12-19,,NewJeans,ADOR,ADOR
4e9c7e78-568f-4643-b2a8-b5a59ee2ca87,Ditto,Official,2022-12-19,JP,NewJeans,ADOR,ADOR
506d5dd8-55e7-4c8c-97d5-e7272b2a2677,Get Up,Official,2023-07-21,US,NewJeans,ADOR,ADOR
51d51a62-0d17-4aee-ab06-4c42702f29a4,Zero,Official,2023-04-03,JP,NewJeans,ADOR,ADOR
53c859f0-4f47-474b-92be-39ebc517eba5,OMG (performance ver.1),Official,2023-01-03,,NewJeans,ADOR,ADOR
57cb2bb9-2627-4a9c-b696-536c1de8fe46,Cool With You (side B),Official,2023-07-20,KR,NewJeans,ADOR,ADOR
59fdb17a-e207-41eb-9352-aa2a4fb1b63f,Ditto (side B),Official,2022-12-19,JP,NewJeans,ADOR,ADOR
5ae94702-525b-48f1-ae40-ee2a5e351310,New Jeans,Official,2022-08-08,KR,NewJeans,ADOR,ADOR
5c63e040-2d73-4e4f-b670-8d784652b1c4,Hype Boy (MINJI ver.),Official,2022-07-23,XW,NewJeans,ADOR,ADOR
5c6bfe9b-d65b-487d-b8ea-63cb0194b15b,Super Shy,Official,2023-07-07,,NewJeans,ADOR,ADOR
5c9de548-68ef-424d-915d-a7973024d839,OMG,Official,2023-01-02,JP,NewJeans,ADOR,ADOR
5cf7c79e-2a16-4de9-98ae-e5be71e93722,Zero (J.I.D remix),Official,2023-06-21,,NewJeans,ADOR,ADOR
5d1c683a-bd36-4053-beb0-677aafbcac4e,New Jeans,Official,2022-08-01,,NewJeans,ADOR,ADOR
5ef3b7e4-7458-4dc2-ab28-622f82426d63,Hype Boy (HYEIN ver.),Official,2022-07-23,XW,NewJeans,ADOR,ADOR
64c94e0a-dd7a-4d3b-8706-26999588d468,Ditto (SIDE B),Official,2022-12-19,,NewJeans,ADOR,ADOR
664efdc6-95cd-42ff-bf62-c4e28a8819ee,Get Up,Official,2023-07-21,KR,NewJeans,ADOR,ADOR
66df2205-1af6-46a5-8f6b-0b556ec569d6,Get Up,Official,2023-07-21,KR,NewJeans,ADOR,ADOR
66f1216e-339a-47f8-a9ee-1bc99ca864e9,Get Up,Official,2023-07-21,US,NewJeans,ADOR,ADOR
6c294d56-bcca-498a-b54d-990ddd0d92ba,Hype Boy (DANIELLE&HAERIN ver.),Official,2022-07-23,XW,NewJeans,ADOR,ADOR
6e142440-bfe7-4d42-9dda-0357079e783e,Zero,Official,2023-04-03,XW,NewJeans,ADOR,ADOR
6e7f6def-f787-45b0-abd6-e61f20b9d25b,New Jeans (dance practice fix ver.),Official,2023-07-20,JP,NewJeans,ADOR,ADOR
6f6f8382-658f-42f5-bdf8-9105e3bdde16,Get Up,Official,2023-07-21,KR,NewJeans,ADOR,ADOR
6f9f2b9b-8b83-46f2-80bb-143ef19e7a55,OMG,Official,2023-01-02,KR,NewJeans,ADOR,ADOR
70918436-fbbd-4ff7-80ec-0f1b9507d8d3,Super Shy,Official,2023-07-07,JP,NewJeans,ADOR,ADOR
74ad731f-ad8d-425e-ae1a-74394758bb52,OMG,Official,2023-01-02,,NewJeans,ADOR,ADOR
7ac4828f-9efb-4bb9-8194-ac98a7ad49fc,New Jeans,Official,2023-07-07,JP,NewJeans,ADOR,ADOR
7d809cac-c3a0-4d6a-87c8-3c12af326706,New Jeans,Official,2022-08-08,KR,NewJeans,ADOR,ADOR
8100d14e-aae0-4349-85b9-7c0e276d9d51,Super Shy,Official,2023-07-07,JP,NewJeans,ADOR,ADOR
8243bce0-5727-42e9-9cb4-2cc3625f5758,OMG,Official,2023-01-02,KR,NewJeans,ADOR,ADOR
82af2856-2726-45d7-8d92-b6d4479f69c7,New Jeans,Official,2022-08-08,KR,NewJeans,ADOR,ADOR
85f41164-78b4-49f5-8a7d-1f20415568c3,Get Up,Official,2023-07-21,US,NewJeans,ADOR,ADOR
86e20607-6fec-4937-995e-86a815a53ef0,OMG,Official,2023-01-02,,NewJeans,ADOR,ADOR
8ad1aa2b-e006-441d-b97f-642437e8092f,Ditto,Official,2022-12-19,JP,NewJeans,ADOR,ADOR
8c156fcb-8260-4ed1-8986-525a67796554,Zero (J.I.D remix),Official,2023-06-21,JP,NewJeans,ADOR,ADOR
8ead83ee-7ce9-4e0b-bfd9-ad776b886830,Hurt,Official,2022-07-25,XW,NewJeans,ADOR,ADOR
