release_id,title,status,release_date,country,artists
073fa523-2af0-40a8-8f43-e4e28db3ab5a,The Astronaut,Official,2022-10-28,KR,JIN
081aa17a-1552-4757-a639-e4e12995938d,Still With You,Official,2023-07-03,XW,Jung Kook
105b9deb-e109-42db-8d5f-a82e7a35c244,MAP OF THE SOUL : 7,Official,2023-06-20,,BTS
12031581-9844-49d2-9a3e-7b318b0fb7b2,Seven,Official,2023-07-14,US,"Jung Kook, Latto"
13d81dad-1437-436f-ad02-a45e2a23e558,Jack in the Box,Official,2022-07-15,KR,j‐hope
14c958e3-31e8-483b-a505-7b029ae99ae7,Seven,Official,2023-07-14,XW,"Jung Kook, Latto"
15c1fc74-b176-4947-b68e-8420b3d00866,MORE,Official,2022-07-01,XW,j‐hope
18a7f988-6974-43aa-a770-2e60b2a552c2,Proof,Official,2022-06-10,,BTS
18f3f673-ae29-4dda-b855-ef4830041663,Proof,Official,2022-06-10,KR,BTS
1cd838e8-d4f6-4a2f-9c68-2611bf7fee20,Butter,Official,2021-07-09,US,BTS
1da28a44-0b11-484d-a3ce-2085af4ce762,Seven (weekday ver.),Official,2023-08-25,US,"Jung Kook, Latto"
23caf8dc-3ad1-4621-b8cc-cc6f5252f68c,Proof,Official,2022-06-10,US,BTS
23da18ce-eb01-405d-91ea-15c9708df736,My You,Official,2023-07-03,XW,Jung Kook
24f11226-6aa8-4c99-8d98-d620f7d2d93b,Chaotic Wonderland,Official,2021-11-10,JP,TOMORROW X TOGETHER
26793396-68fe-4437-a8de-812d52aaf820,Abyss,,2020-12-03,KR,JIN
2786468d-5a4e-41ea-ac9a-e3e52d46ecdb,Seven (weekday ver.),Official,2023-07-17,,"Jung Kook, Latto"
298e2584-6d0d-4ec8-8caf-675603970b9a,Proof,Official,2022-06-10,US,BTS
2b9a9f3a-6778-46f8-a7b0-d2084bdfc791,Promise,,2018-12-31,KR,Jimin
30025fac-0d99-45bc-a8d6-565dc2e82079,Layover,Official,2023-08-11,XW,V
3676f696-c6d5-49f2-ab52-d8ba6691f508,Like Crazy,Official,2023-03-23,US,Jimin
399f0855-4c77-4a3d-8dd5-4ddffeffa4a9,The Chaos Chapter: FIGHT OR ESCAPE,Official,2021-08-17,KR,TOMORROW X TOGETHER
3a6407b1-7e65-4c05-be30-2ce1d0ba3f47,Yet to Come (Hyundai ver.),Official,2022-09-23,XW,BTS
3b5e266d-f3c3-4328-b32d-78b458f7de49,Free Falling,,2022-09-22,KR,TOMORROW X TOGETHER
3ddc49b5-2964-4e4c-b25b-803e425614e9,Seven (weekday ver.),Official,2023-07-17,XW,"Jung Kook, Latto"
