release_id,title,status,release_date,country,artists
00d2029e-22ab-4810-8e06-aab5cdd153f8,Take Care,Official,2018-10-29,US,Highlight
09e7b67f-60ac-46db-9e3c-59ff7a52963e,ONE,Official,2017-09-04,KR,이기광
12d32019-9de7-4daa-b1d6-ba674de9591a,빈털터리,Official,2019-01-31,KR,"용준형, SURAN"
1422d1b2-3aba-48b4-b65a-acc95e000fdf,OUTRO,Official,2018-11-20,US,Highlight
200c351b-269d-467b-a236-e0ad769bf942,CALLING YOU,Official,2017-05-29,KR,Highlight
2420aa1d-fe5f-4a9e-9660-600d538d6deb,CELEBRATE,Official,2017-10-16,KR,Highlight
2822bf31-d062-4134-af4b-85ca4ee576d4,DAYDREAM,Official,2022-03-21,XW,Highlight
28914c81-3b24-4686-ad23-8430d1e0cc7a,The Blowing,Official,2021-05-03,XW,Highlight
3901bc0f-b449-4183-b2a1-bfdad37c487e,白,Official,2018-02-20,KR,양요섭
39bf3e94-9cf3-41ac-932d-4cf320cc6338,CELEBRATE,Official,2017-10-16,KR,Highlight
3a869441-28e4-4257-bacf-75910ba4583f,白,Official,2018-02-20,KR,양요섭
3e3b2fa1-0086-432b-b859-362799d36cc6,아름답다,Official,2017-03-13,KR,Highlight
417ce391-6e46-4177-a44c-79df64458410,Celebrate,Official,2017-10-16,US,Highlight
4ad12db6-621a-4563-9a44-e4d77be0b71b,OUTRO,Official,2018-11-20,KR,Highlight
4ce81fab-7ee1-4300-9e94-f30939fc399e,OUTRO,Official,2018-11-20,KR,Highlight
4f61001b-9eb8-4091-836e-b0dc7fa99a59,It's Still Beautiful,Official,2017-03-13,XW,Highlight
57fc12ab-6ab2-45ef-aa2b-52ab3bab46fd,Can You Feel It?,Official,2017-03-20,XW,Highlight
5ecd9959-a647-4359-957e-6a512716203c,CALLING YOU,Official,2017-05-29,KR,Highlight
63b51c69-af32-4b2f-8e2d-02e4e7e60112,CALLING YOU,Official,2017-05-29,XW,Highlight
675f0236-8a81-4887-ad57-5b92eda09b76,AFTER SUNSET,Official,2022-11-07,XW,Highlight
77e4458a-45ce-46b5-99a3-9507e9e2b2db,잘 지내줘,Official,2018-10-29,KR,Highlight
8c22a6ee-c238-4fff-aab0-e748eb8f3545,OUTRO,Official,2018-11-20,KR,Highlight
9609468f-6008-45f5-96fa-7ab71827397d,CAN YOU FEEL IT?,Official,2017-03-20,KR,Highlight
a0d04d65-4f64-4545-bf70-0c511d761795,Switch On,Official,2024-03-11,,Highlight
c3d78977-5e12-416b-9be9-e01bec3ff4c4,Goodbye 20's,Official,2018-05-09,KR,용준형
c55c3f53-dd5e-4519-beae-2f5cbd55b269,CAN YOU FEEL IT?,Official,2017-03-20,KR,Highlight
cd6a9adf-706c-4ac3-b4bc-461015d8b476,CAN YOU FEEL IT?,Official,2017-03-20,KR,Highlight
e26888f1-6126-4ddf-9454-105dc506ce32,Wonder If,Official,2017-05-02,KR,용준형
f196da2d-774f-4f32-ae85-fd5d6d89395e,ONE,Official,2017-09-04,KR,이기광
f9127429-46be-4ce3-a31c-cd67ad1143a0,CELEBRATE,Official,2017-10-16,KR,Highlight
ff6265d5-f0f0-4601-b42e-85b3791e8bb2,Predator,Official,2023-04-17,XW,이기광
