release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
d762c2c5-1f44-4eb2-b214-8341f1e22a4a,Montage,Official,2017-11-07,US,Block B,Seven Seasons,Seven Seasons
d78a3664-884b-4872-be29-0ed3bd934b94,Dawn,,2019-07-02,,B-Bomb,Seven Seasons,Seven Seasons
db046fdd-0fa3-4842-a9b0-67a32190cbe4,품행제로,Official,2015-04-14,KR,BASTARZ,Seven Seasons,Seven Seasons
e2bf8317-f283-47c9-a903-5bb7407d6ae9,빛이 되어줘,Official,2013-09-23,US,Block B,Seven Seasons,Seven Seasons
e5fa769b-6975-4a41-9288-638f594dd23e,MEN'z NIGHT,Official,2017-09-27,KR,P.O,Seven Seasons,Seven Seasons
e8dd7fe7-5531-46bf-b766-56629e7f0bf7,Promise,Official,2019-08-02,,"P.O, MINO",Seven Seasons,Seven Seasons
ee061f78-5570-4d1d-a9b0-e8b25978d096,SoulMate,Official,2018-07-30,US,"ZICO, IU",Seven Seasons,Seven Seasons
efbff1c0-9f7f-4bea-b5f4-1f2c6619c4de,MONTAGE,Official,2017-11-07,KR,Block B,Seven Seasons,Seven Seasons
f0d3f979-ab27-4f76-9019-bf7db8c05e75,YESTERDAY,Official,2017-02-06,KR,Block B,Seven Seasons,Seven Seasons
f1f4e081-1155-44ac-a403-40b34ee0b345,Re:MONTAGE,Official,2018-01-08,KR,Block B,Seven Seasons,Seven Seasons
fb178c55-09c2-408b-9eb8-336e3e6f6962,She's a Baby,Official,2017-04-13,KR,ZICO,Seven Seasons,Seven Seasons
