release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
d33469da-778c-408a-b0d7-00162441d65c,DAWNDIDIDAWN,Official,2020-10-09,XW,DAWN,P NATION,P NATION
d46883ed-98d2-493a-abf3-32b4e520f496,From Midnight To Sunrise,Official,2019-12-05,,Crush,P NATION,P NATION
d5689012-40ba-4cae-9655-d528c4e3f4aa,FLOWER SHOWER,Promotion,2019-11-05,KR,HyunA,P NATION,P NATION
d90a11f5-3f76-4673-99ee-9a3fc24b9df4,Love or Die (Sion Version),Official,2023-03-07,,Sion,P NATION,P NATION
d994e18e-cd9d-4cf5-a7f6-4b14b3633858,wonderego,Official,2023-11-14,,Crush,P NATION,P NATION
db14e7e9-893f-47be-ace3-459487a0fbe4,HAPPEN,Official,2021-05-20,US,Heize,P NATION,P NATION
e81bb33d-9a82-4307-a75c-c2c78dfabe07,OHIO,Official,2020-07-14,XW,Crush,P NATION,P NATION
e863cbc4-22c2-4e07-aabc-54720fa3db6c,Last Winter,Official,2023-12-07,KR,Heize,P NATION,P NATION
e946b371-898a-4f70-9a01-614735dfe4b4,BOYHOOD,Official,2023-06-07,XW,THE NEW SIX,P NATION,P NATION
ec8f5a98-cf00-429d-a2a2-92838ef8dcc0,WAY UP,Official,2022-05-18,KR,THE NEW SIX,P NATION,P NATION
