release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
2ff57db6-3c40-4fd5-9c7f-c1a26939f80d,IInd WINDs,Official,2005-09-03,KR,M,Good Entertainment,Good Entertainment
3a1e9574-f9a7-49e4-9025-e1f8bd4703cc,Brand New,Official,2004-08-27,KR,SHINHWA,Good Entertainment,Good Entertainment
3ada4433-48d0-4c27-a0f1-0f507d0b5430,Winter Story 2004-05,Official,2004-12-17,KR,SHINHWA,Good Entertainment,Good Entertainment
582b4471-8bcf-4d74-99de-cfc7d3c0041d,un-touch-able,Official,2003-11-22,KR,M,Good Entertainment,Good Entertainment
6490e5ac-5575-4a7a-8b21-8217878b1bff,White Edition,Official,2008-07-03,KR,SHINHWA,Good Entertainment,Good Entertainment
6bf27bb5-6ef2-4eaa-a3bd-d5bdf41e0e5c,다시 한 번만,Official,2008-03-24,KR,SHINHWA,Good Entertainment,Good Entertainment
87c9888b-a7f0-4952-8deb-69cfe86c4eef,State of the Art,Official,2006-05-10,KR,SHINHWA,Good Entertainment,Good Entertainment
8b4480ba-4a1d-49af-8cc2-f147e18ad48b,If you..,Official,2005-03-10,KR,M,Good Entertainment,Good Entertainment
a67730da-a5fd-4a14-bb7f-f17056f80405,State Of The Art (Special Edition),Official,2006-08-16,KR,SHINHWA,Good Entertainment,Good Entertainment
affa46f5-ab15-4c01-b56c-04c0220a7bfd,Summer Story 2005,Official,2005-07-25,KR,SHINHWA,Good Entertainment,Good Entertainment
bf931f19-44e8-437b-ae5e-b37fc5637a96,사랑이 오지 않아요,Official,2006-11-16,KR,전진,Good Entertainment,Good Entertainment
c4dac69c-7ba9-4967-9fab-ec96921a252f,Winter Story 2003-2004,Official,2003-12-30,KR,SHINHWA,Good Entertainment,Good Entertainment
de73ad0b-bf8c-4b08-9f5c-6d7bed1146cd,Shinhwa,Official,2008-04-14,KR,SHINHWA,Good Entertainment,Good Entertainment
