release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
271dd22f-9365-4cf1-8847-7bba4def6063,2018 월간 윤종신 11월호,Official,2018-11-09,KR,"윤종신, YUJU",Mystic 89,Mystic Entertainment
a0cc0f34-fc55-496f-96fb-7690f066e393,2015 월간 윤종신 8월호,Official,2015-08-31,KR,"윤종신, Lucite Tokki",Mystic 89,Mystic Entertainment
b921c7df-063e-4724-bc1e-c176f3c1c0ba,2017 월간 윤종신 1월호,Official,2017-01-26,KR,윤종신,Mystic 89,Mystic Entertainment
db45705b-4f85-4d4a-9e3b-cb2260d80594,Chocolate: Monthly Project 2016 February,Official,2016-02-12,KR,"윤종신, SEVENTEEN VOCAL UNIT",Mystic 89,Mystic Entertainment
f2a75d12-429d-47c8-883e-ead0ab5f6fb3,2015 월간 윤종신 6월호,Official,2015-06-30,KR,"윤종신, 에디킴",Mystic 89,Mystic Entertainment
