release_id,title,status,release_date,country,artists
21de6b45-6355-41f2-80bb-3b70e0a38d13,#Can't Stop,Official,2014-06-23,KR,아우라
224e3777-dffe-48c6-8c0e-c3786f55ec1e,38℃,Official,2014-06-26,KR,HALO
22ca7acf-1c7c-438f-be1e-a646eebb6342,몰래몰래,Official,2016-08-18,KR,I.B.I
28dea1c0-98bd-4be0-a538-5d3af25d78a7,The Artist Diary Project Part.11,Official,2015-05-04,KR,Crayon Pop
29e362ff-36fb-4990-a6b3-5085ceb1bbe3,불꽃,Official,2015-12-22,KR,초아
2b0272dc-dbcc-438a-905c-bf33b0cb8137,Baby Ride,Official,2016-08-14,XW,"WOODZ, 임현식"
3027ec0f-ddee-4643-b84f-381e4a83e928,Hobby,Official,2016-06-30,KR,"최자, Primary"
338ea052-a73c-4337-9d28-97a8be07c513,Modern Times: Special Edition,Official,2013-10-11,KR,IU
33c4592d-07fc-4eb8-a8a0-9d77144184f9,Prism,Official,2016-02-15,KR,Rainbow
394752f6-969b-456e-9d17-15a0bd7a6377,Sunny Blues Part.A,Official,2014-08-21,KR,Sunny Hill
3acfeb1a-b554-4100-9691-4f90f45dd52c,CURIOUS,Official,2013-11-01,KR,FIESTAR
3d4e4a92-831d-43c0-a3dc-f52c9c228e4e,RECIPE,Official,2016-07-29,XW,WOODZ
440b9364-f9ee-422b-a425-32c53fd48ea9,하나 더 (One More),Official,2014-07-02,KR,FIESTAR
46035e5c-b0e4-4a99-8c4a-77f2e6e35952,Without You,Official,2014-03-21,KR,이미쉘
47ee3a59-9fa8-409b-b0f0-1417ca692145,쇼핑왕 루이 OST Part.2,Promotion,2016-09-28,KR,엄지
487574a7-f14c-4c4c-ae38-3e6f4d6b3baf,어린왕자 OST,Official,2015-12-16,KR,Hyolyn
4b1c818c-7421-4ac9-b186-8d9055649b69,별에서 온 그대 OST Special,Official,2014-03-13,KR,김수현
5408f0c9-2004-48e3-83a4-3a716fdc5914,Whoo!,Official,2013-08-27,KR,"FIESTAR, Eric Benét"
54e1d41c-44b9-441a-a861-095bb97d7cc1,CHERISH,Official,2017-12-05,KR,정키
59256fb3-5072-4eb6-a7b2-dfa2eeaa134e,Unveiling,,2014-01-02,KR,M.C the MAX
59ba3eea-1988-4a6a-b0a8-baae6adae833,6집 Outlast,Official,2016-06-20,KR,As One
