release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
00088eee-7ec0-4536-80e3-c7cbdd063873,Teddy Bear,Official,2023-02-14,KR,STAYC,High Up Entertainment,High Up Entertainment
0e7f8963-811b-4003-a42d-ba8fe9fd2a7e,Star to a Young Culture,Official,2020-11-12,XW,STAYC,High Up Entertainment,High Up Entertainment
0f9087fb-f159-4507-85ad-5e245ca887e2,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
220e7df2-0646-47ca-807a-30b71184df86,Teddy Bear,Official,2023-02-14,XW,STAYC,High Up Entertainment,High Up Entertainment
2c36eb47-edf2-4d7b-a766-7bb6051d1561,YOUNG‐LUV.COM,Official,2022-02-21,XW,STAYC,High Up Entertainment,High Up Entertainment
37ea8d00-5ef2-4093-ac14-753a4c3e4087,STEREOTYPE,Official,2021-09-06,KR,STAYC,High Up Entertainment,High Up Entertainment
4ae003aa-3d2f-4b57-983c-03ea28b226c6,Teddy Bear,Official,2023-02-14,KR,STAYC,High Up Entertainment,High Up Entertainment
4c68838b-0e23-4123-b81c-3731682407b3,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
4dfad202-0b4b-4f07-9c3a-399224f9cc19,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
4fc55b75-fe09-44a0-8ce9-401e282fd3a3,WE NEED LOVE,Official,2022-07-19,KR,STAYC,High Up Entertainment,High Up Entertainment
5adbf4f7-daff-4280-b0cf-96ff636738cb,STEREOTYPE,Official,2021-09-06,KR,STAYC,High Up Entertainment,High Up Entertainment
5af31ff8-626a-40ba-9512-758008701ffe,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
5b86ee9c-94ae-426b-9dec-81ea1066c7ad,STAYDOM,Official,2021-04-08,XW,STAYC,High Up Entertainment,High Up Entertainment
5df66c10-bec4-48a1-b002-fd36c556da64,Teddy Bear,Official,2023-02-14,KR,STAYC,High Up Entertainment,High Up Entertainment
69c1ef6b-e087-460a-b7c6-73cd62b92c8b,Star to a Young Culture,Official,2020-11-12,KR,STAYC,High Up Entertainment,High Up Entertainment
6da65325-c50d-43d3-87b5-d479f04c5b6e,Poppy (Korean ver.),Official,2023-02-03,XW,STAYC,High Up Entertainment,High Up Entertainment
8809771c-aa2e-463a-8974-2c676388b703,Teddy Bear,Official,2023-02-14,KR,STAYC,High Up Entertainment,High Up Entertainment
8e8cfd59-33d8-42f9-8f54-e4e5264eaf99,STAYDOM,Official,2021-04-08,KR,STAYC,High Up Entertainment,High Up Entertainment
99d07372-93bb-438b-85fe-56baecda5fe4,TEENFRESH,Official,2023-08-16,XW,STAYC,High Up Entertainment,High Up Entertainment
9f2a02ae-6572-4440-b9a6-45d09c4d026b,Fancy,Official,2024-03-15,XW,STAYC,High Up Entertainment,High Up Entertainment
9f5b97d1-19c0-4314-b182-b04176ad8ce2,TEENFRESH,Official,2023-08-16,KR,STAYC,High Up Entertainment,High Up Entertainment
a1c5f5a8-4953-41cd-a485-f66a8c0a151a,WE NEED LOVE,Official,2022-07-19,XW,STAYC,High Up Entertainment,High Up Entertainment
a3dc14cf-086c-470c-8f61-75f3f4fbc25b,STEREOTYPE,Official,2021-09-06,KR,STAYC,High Up Entertainment,High Up Entertainment
b318cf4f-a1a8-4b33-951b-2657264503cf,WE NEED LOVE,Official,2022-07-19,KR,STAYC,High Up Entertainment,High Up Entertainment
c9476a41-01a6-410c-987b-462148246b97,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
d23f0ec2-3b5b-4bf6-8c90-bf92660fead5,STEREOTYPE,Official,2021-09-06,XW,STAYC,High Up Entertainment,High Up Entertainment
dbe06603-abae-4066-ba3c-fcb80a664f01,Teddy Bear,Official,2023-03-03,KR,STAYC,High Up Entertainment,High Up Entertainment
e260356b-8a96-4b1d-b98d-0cb5e41a519f,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
e65e9995-018c-4af3-b392-47285c6e879c,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
eaa52eac-ad98-4eab-9b3d-5eb568fcbea4,TEENFRESH,Official,2023-08-16,KR,STAYC,High Up Entertainment,High Up Entertainment
f0afeb00-9de4-4e80-aa62-40d22add5d9c,YOUNG‐LUV.COM,Official,2022-02-21,KR,STAYC,High Up Entertainment,High Up Entertainment
f117a855-fc91-4665-8304-5be99bf6efe1,WE NEED LOVE,Official,2022-07-19,KR,STAYC,High Up Entertainment,High Up Entertainment
