release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
0dea395d-d349-458f-a437-c60ee58a39ec,HOW?,Official,2024-04-15,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
16974cfe-7302-4c96-a155-f315488def58,One and Only,Official,2023-05-26,JP,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
1eb99b01-978e-4a99-b1f6-481c1c09fcd7,THINKING Part.1,Official,2019-09-30,XW,ZICO,KOZ Entertainment,KOZ Entertainment
203d7e02-b876-42bb-8191-805bafb2a06b,WHY..,Official,2023-09-04,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
20fb67b7-7e8f-4fb9-880f-5fa9279ebac7,Serenade,Official,2023-05-30,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
28c1123b-9711-4e22-972b-99290abfc7d2,Random Box,Official,2020-07-14,,ZICO,KOZ Entertainment,KOZ Entertainment
2b8cdeba-38d3-41ce-9b82-167b3e59d66f,ABCDLOVE (vertical video),Official,2023-11-01,JP,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
2b98a332-bb3b-44da-8fd9-a9ac9d5e25f5,Serenade,Official,2023-05-30,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
370818ba-6763-482d-bf0b-b35910874751,Random Box,Official,2020-07-01,XW,ZICO,KOZ Entertainment,KOZ Entertainment
3c7c1052-0eda-4a11-9f25-b324fc5ca61a,THINKING Part.1,Official,2019-09-30,KR,ZICO,KOZ Entertainment,KOZ Entertainment
3e7a48e8-48d9-4cb7-a2c4-ab99a1e0cade,One and Only,Official,2023-05-25,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
5c17ae55-ae3b-4841-a5ee-45a50db83f60,Any Song,Official,2020-01-13,XW,ZICO,KOZ Entertainment,KOZ Entertainment
5c3a9656-201a-4f0f-b267-58218be63584,But Sometimes,Official,2023-09-11,JP,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
652b8cf1-3e4a-4889-99d8-f4fd08ed2bc0,Grown Ass Kid,,2022-07-27,XW,ZICO,KOZ Entertainment,KOZ Entertainment
6cd43328-b773-44ff-86c6-3d75033c5134,HOW?,Official,2024-04-15,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
702d4136-bc2b-4063-a5e2-952bc4927d6f,But I Like You,Official,2023-05-26,JP,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
7699fc3a-d718-421b-9c62-c07869682351,But Sometimes,Official,2023-09-04,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
7b31a20a-02e0-4c47-a97a-df58ad9dddc0,Y,Official,2019-08-09,,Fanxy Child,KOZ Entertainment,KOZ Entertainment
85479a44-3169-4512-9cf8-9f5dd573e0c0,WHO!,Official,2023-05-30,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
8e993a49-d0a4-481c-adc6-7c636524ef97,Random Box,Official,2020-07-01,KR,ZICO,KOZ Entertainment,KOZ Entertainment
8f9df587-4a97-4a8e-81e4-4b4f2d3d5ac8,"Dawn Defibrillation, Vol. 1",,2019-12-16,,Dvwn,KOZ Entertainment,KOZ Entertainment
95884a54-07fd-4703-be3e-f51a392fc07c,WHY..,Official,2023-09-04,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
96fcabaf-20d7-4c05-8783-fc465481f9f6,SPOT!,Official,2024-04-26,,"ZICO, JENNIE",KOZ Entertainment,KOZ Entertainment
9dbc7959-7117-4830-af85-3f3933be5182,WHY..,Official,2023-09-04,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
a2a13746-c03f-4cbd-8136-fc689983e257,But I Like You,Official,2023-05-22,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
a5985122-92cf-442c-adae-e4634263d7ef,One and Only,Official,2023-05-25,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
b0a5aa44-7059-49b0-bc53-ab26c549dfa2,WHY..,Official,2023-09-04,XW,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
b354f594-13da-457f-b09c-f2f6410b95b6,SPOT!,Official,2024-04-26,,"ZICO, JENNIE",KOZ Entertainment,KOZ Entertainment
bf0bef94-c801-4d9f-a0ab-5aa128142bf0,돌아버리겠다,Official,2023-05-22,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
bff4093d-e53f-42ab-9b3b-a764d7754eca,WHY..,Official,2023-09-04,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
d683cdbb-6ebd-4ad9-9401-348aa86ef145,ABCDLOVE,Official,2023-10-11,,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
ee9f11d0-7586-46f0-8e5f-4efbc83561ba,THINKING Part.2,Official,2019-11-08,XW,ZICO,KOZ Entertainment,KOZ Entertainment
f7f6e2d0-203f-4478-be1f-c3595d78199a,뭣같아,Official,2023-09-04,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
f7febe50-8dcc-4e79-8710-f905cf242564,WHO!,Official,2023-05-30,XW,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
f931591b-400d-4f97-8ae4-56b6862f8694,ABCDLOVE,Official,2023-10-11,KR,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
fcd3da11-6ecc-4d3b-b927-bb0d857724a0,Serenade,Official,2023-06-06,JP,BOYNEXTDOOR,KOZ Entertainment,KOZ Entertainment
