release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
01c1f600-0c56-4477-b644-a40dde814f70,Basic,Official,2015-11-05,KR,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
12cf7191-f153-48ef-8e27-d6d805f33ca0,COME,Official,2018-02-13,XW,미료,APOP Entertainment,APOP Entertainment
13fa0788-91e6-40c4-b61b-a2556154878b,RE_vive,Official,2019-10-28,XW,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
1583ae0c-8a54-4a65-b27e-79701fc47be1,2019년 겨울 첫눈으로 만든 그댈 2020년 눈으로 다시 만들 순 없겠지만,Official,2020-01-02,KR,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
1637cf73-a16e-4eff-a91e-1cb6f90fcfdf,RE_vive,Official,2019-10-28,KR,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
19677328-316b-46a7-9852-f037d068d631,A Tempo,Official,2014-03-21,KR,가인,APOP Entertainment,APOP Entertainment
1e2d67b0-0e74-4b00-aba8-c54b29171431,The Diary of Youth,Official,2019-01-29,KR,민서,APOP Entertainment,APOP Entertainment
30cfad13-a6e4-44c9-874d-6ddfa45bd3a7,Greedyy,Official,2020-06-12,XW,제아,APOP Entertainment,APOP Entertainment
3e568f05-c8e3-439a-83d2-2d4a7fb1739b,Truth or Dare,Official,2014-02-06,XW,가인,APOP Entertainment,APOP Entertainment
3e9186ec-6f62-40da-9e9d-482d37a27829,The Cloud Dream of the Nine - 두 번째 꿈,Official,2017-12-13,KR,엄정화,APOP Entertainment,APOP Entertainment
45f4d88b-f512-4e8b-9527-c3c3fca67187,End Again,Official,2016-09-09,KR,가인,APOP Entertainment,APOP Entertainment
4830d413-04e6-4aa5-9cc2-fe7d8614f2b8,THUNDER,Official,2016-12-07,KR,천둥,APOP Entertainment,APOP Entertainment
57892ced-1951-4911-8566-4a9c00c6fcc9,The Cloud Dream of the Nine,Official,2017-12-26,,엄정화,APOP Entertainment,APOP Entertainment
5bc26c5c-fd97-4592-93bd-cd912bebb6a8,End Again,Official,2016-09-09,KR,가인,APOP Entertainment,APOP Entertainment
5c96be94-0c54-4aa0-a463-4979ccccea7c,Truth or Dare,Official,2014-02-06,KR,가인,APOP Entertainment,APOP Entertainment
62d27c2b-c583-4627-8d01-429c38fc7435,DREAMS,Official,2017-11-14,XW,미료,APOP Entertainment,APOP Entertainment
76b855a7-8b87-4cf2-9246-ffe33b49d110,Basic,Official,2015-11-05,XW,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
7b71e30f-8c92-44ef-8d6d-1ca557613c96,Truth or Dare,Official,2014-02-06,KR,가인,APOP Entertainment,APOP Entertainment
84ff2ed2-437e-462b-810f-e73fd4da13ed,Hawwah,Official,2015-03-12,KR,가인,APOP Entertainment,APOP Entertainment
865bfd01-e8ff-432a-8d17-001864b13af8,Basic,Official,2015-11-05,KR,Brown Eyed Girls,APOP Entertainment,APOP Entertainment
8b266b1b-e360-4485-96db-0885dae185de,Truth or Dare,Official,2014-02-06,US,가인,APOP Entertainment,APOP Entertainment
9eada57d-3d17-44c2-a6f0-152fe6f07add,ḥawwāh,Official,2015-03-16,KR,가인,APOP Entertainment,APOP Entertainment
b43589d8-6acf-4c6a-8d30-d90531359de3,Fxxk U,Official,2014-01-27,KR,가인,APOP Entertainment,APOP Entertainment
ce90afd1-f153-4a8f-ab7d-1f41fceb369a,The Cloud Dream of the Nine,Official,2016-12-27,KR,엄정화,APOP Entertainment,APOP Entertainment
dbfd0de7-7533-4437-9594-a0ef1d46d4f5,TRUE,Official,2018-07-30,XW,미료,APOP Entertainment,APOP Entertainment
e1164fa2-0462-451b-b57e-581a5993b4b5,THUNDER,Official,2016-12-07,KR,천둥,APOP Entertainment,APOP Entertainment
e874f2fc-4c1e-499e-bf62-43ccf633a218,The Cloud Dream of the Nine,Official,2016-12-27,KR,엄정화,APOP Entertainment,APOP Entertainment
