release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
00f059e7-e1b8-4fb0-a93a-08ff2548a3b1,Hot Place,Official,2011-10-31,XW,SISTAR,STARSHIP Entertainment,Starship Entertainment
017afdbb-4a94-4f54-ac33-cb6a738b3129,LOVE & HATE,Official,2013-11-26,KR,Hyolyn,STARSHIP Entertainment,Starship Entertainment
01ec1e8a-62c5-48fd-8e4f-6c9927e8bde0,ALONE,Official,2012-04-12,KR,SISTAR,STARSHIP Entertainment,Starship Entertainment
02f1bd80-1b1a-49ce-b0e3-8a6eb1ce3152,The Third Album Part 1,Official,2011-10-11,KR,K.Will,STARSHIP Entertainment,Starship Entertainment
0605a7da-5882-4a1a-9301-3cc0ec36948a,Love Is You,Official,2014-12-04,KR,Starship Planet,STARSHIP Entertainment,Starship Entertainment
0808624e-e8e9-4ca6-a89b-f8724c13339a,SWEET & SOUR,Official,2014-08-26,KR,SISTAR,STARSHIP Entertainment,Starship Entertainment
08ef3941-744d-4948-a6e5-9dca0347ba35,How Dare You,Official,2010-12-03,XW,SISTAR,STARSHIP Entertainment,Starship Entertainment
0ae89c01-26b9-49c9-b63f-88886adb8a9d,WITCH,Official,2014-12-24,JP,BOYFRIEND,STARSHIP Entertainment,Starship Entertainment
0d37536f-01f3-4213-bc7e-14133c73501e,Shady Girl,Official,2010-08-25,XW,SISTAR,STARSHIP Entertainment,Starship Entertainment
0fdef7a2-9913-47ae-9142-32767291b82a,The 3rd Album Part.1,Official,2012-10-10,,K.Will,STARSHIP Entertainment,Starship Entertainment
1079653b-fcd5-4718-b454-9e65738f213e,JANUS,Official,2012-11-14,KR,BOYFRIEND,STARSHIP Entertainment,Starship Entertainment
1135c067-eb29-45e1-9494-f8d453b7fea1,Love Style,Official,2012-06-14,XW,BOYFRIEND,STARSHIP Entertainment,Starship Entertainment
131a152e-7db8-4367-b571-08857b31a5c4,스타쉽 플래닛 (Starship Planet),Official,2011-11-25,KR,"K.Will, SISTAR, BOYFRIEND",STARSHIP Entertainment,Starship Entertainment
