release_id,title,status,release_date,country,artists,retrieved_label_name,query_label_name
03908209-3ed5-45f1-b643-1649fbe4bf99,STUNNING,Official,2024-01-09,KR,8TURN,MNH Entertainment,MNH Entertainment
0b1107ae-ad3d-4e53-8ebb-ab519100379f,Flourishing,Official,2019-06-24,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
0d4d08e2-097f-473a-82b6-685607557947,벌써 12시,Official,2019-01-02,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
0ebcdacb-36c8-49aa-aac4-a2776b503654,벌써 12시,Official,2019-01-02,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
15764b88-2e62-4abf-a91e-96300bb70909,Flourishing,Official,2019-06-24,US,CHUNG HA,MNH Entertainment,MNH Entertainment
1a21065f-f00b-463e-be06-5d6223f4dce1,Stay Tonight,Official,2020-04-27,AF,CHUNG HA,MNH Entertainment,MNH Entertainment
1fa76ffe-60ef-477b-9c75-af597b12202c,STUNNING,Official,2024-01-09,KR,8TURN,MNH Entertainment,MNH Entertainment
21c9001b-009d-4270-9e44-906205b57716,X (걸어온 길에 꽃밭 따윈 없었죠),Official,2021-01-19,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
24a17475-ff8d-4208-9bc4-6498690f62cf,My Friend,Official,2020-05-30,AF,"CHUNG HA, pH‐1",MNH Entertainment,MNH Entertainment
2562f315-53b8-417e-ba8d-9851f201ed65,STUNNING,Official,2024-01-09,KR,8TURN,MNH Entertainment,MNH Entertainment
26a8252f-e0dc-431e-b3ed-4a4816e0cc20,Blooming Blue,Official,2018-07-18,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
281f3129-d4f7-4cab-986f-4c3bb66dff8d,여기 적어줘,Official,2020-05-30,KR,"CHUNG HA, pH‐1",MNH Entertainment,MNH Entertainment
2ae1ce6a-b403-4b75-9b6d-59093215f107,STUNNING,Official,2024-01-09,KR,8TURN,MNH Entertainment,MNH Entertainment
2ef0ec1c-52ac-4aaf-9bb8-282985995210,Offset,Official,2018-01-17,KR,CHUNG HA,MNH Entertainment,MNH Entertainment
2f24359b-92b4-4817-8317-890cc96566c1,Everybody Has,Official,2020-02-29,XW,CHUNG HA,MNH Entertainment,MNH Entertainment
3183c0bc-af85-4cc7-9dc7-ccbb59aec37d,Sparkling,Official,2022,,CHUNG HA,MNH Entertainment,MNH Entertainment
3783228f-7b38-4c82-a7f5-b5f2c97cb215,Blooming Blue,Official,2018-07-18,US,CHUNG HA,MNH Entertainment,MNH Entertainment
